pc_pickup,pc_delivery,nbr_packages,hour,id_scenario,probability,nbS,mean
75015,75016,1,2,2,0.3693,4,1
75006,75020,1,3,3,0.2679,8,1
75001,75015,1,3,3,0.2679,8,1
75007,75011,1,4,4,0.225,12,1
75001,75017,1,4,4,0.225,12,1
75017,75019,1,4,4,0.225,12,1
75009,75017,1,5,5,0.198,15,1
75011,75016,1,5,5,0.198,15,1
75013,75018,1,5,5,0.198,15,1
75001,75014,1,5,5,0.198,15,1
75015,75016,1,6,6,0.1726,16,1
75009,75010,1,6,6,0.1726,16,1
75005,75014,1,6,6,0.1726,16,1
75009,75016,1,6,6,0.1726,16,1
75017,75017,1,6,6,0.1726,16,1
75009,75017,1,7,7,0.157,18,1
75008,75011,3,7,7,0.157,18,1
75008,75020,1,7,7,0.157,18,1
75008,75012,1,7,7,0.157,18,1
75012,75015,2,8,8,0.1503,20,1
75001,75012,1,8,8,0.1503,20,1
75008,75015,1,8,8,0.1503,20,1
75008,75018,1,8,8,0.1503,20,1
75012,75013,1,8,8,0.1503,20,1
75012,75014,1,8,8,0.1503,20,1
75011,75012,4,9,8,0.1488,20,1
75017,75116,2,9,8,0.1488,20,1
75006,75011,1,9,8,0.1488,20,1
75007,75009,3,10,7,0.171,18,1
75009,75011,2,10,7,0.171,18,1
75012,75020,1,10,7,0.171,18,1
75003,75013,2,11,6,0.177,17,1
75006,75011,1,11,6,0.177,17,1
75011,75017,1,11,6,0.177,17,1
75003,75007,1,11,6,0.177,17,1
75011,75013,2,12,5,0.1925,14,1
75007,75009,1,12,5,0.1925,14,1
75015,75018,1,12,5,0.1925,14,1
75009,75015,2,13,4,0.2259,11,1
75010,75017,1,13,4,0.2259,11,1
75017,75019,1,14,3,0.2734,8,1
75011,75020,1,14,3,0.2734,8,1
75008,75019,1,15,2,0.3826,4,1
75015,75016,1,2,3,0.1785,4,0
75007,75009,1,2,3,0.1785,4,0
75015,75016,1,2,4,0.0647,4,0
75008,75016,1,2,4,0.0647,4,0
75006,75010,1,2,4,0.0647,4,0
75006,75020,1,3,2,0.2655,8,0
75006,75020,1,3,4,0.1799,8,0
75001,75015,1,3,4,0.1799,8,0
75012,75018,1,3,4,0.1799,8,0
75006,75020,1,3,5,0.0956,8,0
75001,75015,1,3,5,0.0956,8,0
75003,75017,1,3,5,0.0956,8,0
75006,75009,1,3,5,0.0956,8,0
75006,75020,1,3,6,0.0379,8,0
75001,75015,1,3,6,0.0379,8,0
75006,75009,1,3,6,0.0379,8,0
75010,75012,1,3,6,0.0379,8,0
75006,75014,1,3,6,0.0379,8,0
75006,75020,1,3,7,0.0114,8,0
75001,75015,1,3,7,0.0114,8,0
75010,75015,1,3,7,0.0114,8,0
75011,75012,1,3,7,0.0114,8,0
75015,75015,1,3,7,0.0114,8,0
75007,75012,1,3,7,0.0114,8,0
75006,75020,1,3,8,0.0037,8,0
75001,75015,1,3,8,0.0037,8,0
75011,75015,1,3,8,0.0037,8,0
75006,75015,1,3,8,0.0037,8,0
75010,75015,1,3,8,0.0037,8,0
75009,75016,1,3,8,0.0037,8,0
75017,75018,1,3,8,0.0037,8,0
75007,75011,1,4,2,0.1482,12,0
75017,75019,1,4,3,0.2255,12,0
75001,75017,1,4,3,0.2255,12,0
75001,75017,1,4,5,0.169,12,0
75007,75011,1,4,5,0.169,12,0
75017,75019,1,4,5,0.169,12,0
75016,75017,1,4,5,0.169,12,0
75001,75017,1,4,6,0.0965,12,0
75007,75011,1,4,6,0.0965,12,0
75017,75019,1,4,6,0.0965,12,0
75011,75014,1,4,6,0.0965,12,0
75020,75116,1,4,6,0.0965,12,0
75001,75017,1,4,7,0.0492,12,0
75007,75011,1,4,7,0.0492,12,0
75017,75019,1,4,7,0.0492,12,0
75017,75019,1,4,7,0.0492,12,0
75016,75020,1,4,7,0.0492,12,0
75007,75019,1,4,7,0.0492,12,0
75001,75017,1,4,8,0.0229,12,0
75007,75011,1,4,8,0.0229,12,0
75017,75019,1,4,8,0.0229,12,0
75018,75020,1,4,8,0.0229,12,0
75006,75017,1,4,8,0.0229,12,0
75007,75008,1,4,8,0.0229,12,0
75008,75013,1,4,8,0.0229,12,0
75001,75017,1,4,9,0.0061,12,0
75007,75011,1,4,9,0.0061,12,0
75017,75019,1,4,9,0.0061,12,0
75011,75017,1,4,9,0.0061,12,0
75011,75015,1,4,9,0.0061,12,0
75001,75003,1,4,9,0.0061,12,0
75014,75116,1,4,9,0.0061,12,0
75001,75009,1,4,9,0.0061,12,0
75001,75017,1,4,10,0.0031,12,0
75007,75011,1,4,10,0.0031,12,0
75017,75019,1,4,10,0.0031,12,0
75009,75012,1,4,10,0.0031,12,0
75012,75019,1,4,10,0.0031,12,0
75013,75015,1,4,10,0.0031,12,0
75001,75013,1,4,10,0.0031,12,0
75009,75020,1,4,10,0.0031,12,0
75012,75017,1,4,10,0.0031,12,0
75001,75017,1,4,11,0.001,12,0
75007,75011,1,4,11,0.001,12,0
75017,75019,1,4,11,0.001,12,0
75013,75116,1,4,11,0.001,12,0
75014,75017,1,4,11,0.001,12,0
75009,75009,1,4,11,0.001,12,0
75007,75014,1,4,11,0.001,12,0
75018,75020,1,4,11,0.001,12,0
75007,75009,1,4,11,0.001,12,0
75007,75009,1,4,11,0.001,12,0
75001,75017,1,4,12,0.0003,12,0
75007,75011,1,4,12,0.0003,12,0
75017,75019,1,4,12,0.0003,12,0
75005,75011,1,4,12,0.0003,12,0
75017,75017,1,4,12,0.0003,12,0
75006,75116,1,4,12,0.0003,12,0
75006,75008,1,4,12,0.0003,12,0
75011,75016,1,4,12,0.0003,12,0
75012,75014,1,4,12,0.0003,12,0
75009,75017,1,4,12,0.0003,12,0
75009,75011,1,4,12,0.0003,12,0
75013,75018,1,5,2,0.0727,15,0
75009,75017,1,5,3,0.148,15,0
75011,75016,1,5,3,0.148,15,0
75011,75016,1,5,4,0.1966,15,0
75001,75014,1,5,4,0.1966,15,0
75009,75017,1,5,4,0.1966,15,0
75009,75017,1,5,6,0.1607,15,0
75001,75014,1,5,6,0.1607,15,0
75011,75016,1,5,6,0.1607,15,0
75013,75018,1,5,6,0.1607,15,0
75012,75017,1,5,6,0.1607,15,0
75009,75017,1,5,7,0.1027,15,0
75001,75014,1,5,7,0.1027,15,0
75011,75016,1,5,7,0.1027,15,0
75013,75018,1,5,7,0.1027,15,0
75010,75015,1,5,7,0.1027,15,0
75014,75020,1,5,7,0.1027,15,0
75009,75017,1,5,8,0.0558,15,0
75001,75014,1,5,8,0.0558,15,0
75011,75016,1,5,8,0.0558,15,0
75013,75018,1,5,8,0.0558,15,0
75008,75015,1,5,8,0.0558,15,0
75009,75013,1,5,8,0.0558,15,0
75004,75012,1,5,8,0.0558,15,0
75009,75017,1,5,9,0.0285,15,0
75001,75014,1,5,9,0.0285,15,0
75011,75016,1,5,9,0.0285,15,0
75013,75018,1,5,9,0.0285,15,0
75011,75016,1,5,9,0.0285,15,0
75008,75012,1,5,9,0.0285,15,0
