pc_pickup,pc_delivery,nbr_packages,hour,id_scenario,probability,nbS,mean
75012,75017,1,2,2,0.3689,4,1
75001,75008,1,3,3,0.2732,8,1
75014,75015,1,3,3,0.2732,8,1
75010,75015,1,4,4,0.217,12,1
75008,75017,1,4,4,0.217,12,1
75009,75013,1,4,4,0.217,12,1
75018,75116,1,5,5,0.1982,13,1
75015,75018,1,5,5,0.1982,13,1
75001,75007,1,5,5,0.1982,13,1
75012,75015,1,5,5,0.1982,13,1
75006,75020,1,6,7,0.1573,19,1
75017,75116,3,6,7,0.1573,19,1
75009,75011,1,6,7,0.1573,19,1
75013,75015,1,6,7,0.1573,19,1
75015,75020,1,7,7,0.1594,20,1
75003,75015,1,7,7,0.1594,20,1
75013,75014,2,7,7,0.1594,20,1
75007,75008,1,7,7,0.1594,20,1
75011,75011,1,7,7,0.1594,20,1
75011,75019,1,8,8,0.1459,19,1
75009,75016,2,8,8,0.1459,19,1
75016,75017,1,8,8,0.1459,19,1
75008,75018,2,8,8,0.1459,19,1
75009,75017,1,8,8,0.1459,19,1
75017,75017,3,9,7,0.164,18,1
75006,75009,2,9,7,0.164,18,1
75001,75020,1,9,7,0.164,18,1
75009,75116,4,10,8,0.1519,19,1
75001,75015,2,10,8,0.1519,19,1
75011,75017,1,10,8,0.1519,19,1
75009,75017,3,11,6,0.1816,15,1
75009,75009,1,11,6,0.1816,15,1
75003,75016,1,11,6,0.1816,15,1
75012,75017,1,12,5,0.1993,14,1
75001,75116,1,12,5,0.1993,14,1
75004,75018,1,12,5,0.1993,14,1
75008,75116,1,12,5,0.1993,14,1
75001,75009,2,13,4,0.2232,12,1
75012,75015,1,13,4,0.2232,12,1
75006,75016,1,14,3,0.264,8,1
75006,75017,1,14,3,0.264,8,1
75004,75014,1,15,2,0.3732,4,1
75012,75017,1,2,3,0.1787,4,0
75013,75019,1,2,3,0.1787,4,0
75012,75017,1,2,4,0.0608,4,0
75001,75006,1,2,4,0.0608,4,0
75014,75017,1,2,4,0.0608,4,0
75014,75015,1,3,2,0.2745,8,0
75014,75015,1,3,4,0.1775,8,0
75001,75008,1,3,4,0.1775,8,0
75008,75015,1,3,4,0.1775,8,0
75014,75015,1,3,5,0.0931,8,0
75001,75008,1,3,5,0.0931,8,0
75006,75015,1,3,5,0.0931,8,0
75019,75020,1,3,5,0.0931,8,0
75014,75015,1,3,6,0.035,8,0
75001,75008,1,3,6,0.035,8,0
75014,75015,1,3,6,0.035,8,0
75010,75011,1,3,6,0.035,8,0
75017,75019,1,3,6,0.035,8,0
75014,75015,1,3,7,0.0139,8,0
75001,75008,1,3,7,0.0139,8,0
75002,75009,1,3,7,0.0139,8,0
75006,75008,1,3,7,0.0139,8,0
75013,75017,1,3,7,0.0139,8,0
75016,75018,1,3,7,0.0139,8,0
75014,75015,1,3,8,0.0031,8,0
75001,75008,1,3,8,0.0031,8,0
75008,75013,1,3,8,0.0031,8,0
75009,75016,1,3,8,0.0031,8,0
75012,75017,1,3,8,0.0031,8,0
75008,75014,1,3,8,0.0031,8,0
75009,75020,1,3,8,0.0031,8,0
75009,75013,1,4,2,0.1481,12,0
75009,75013,1,4,3,0.2303,12,0
75010,75015,1,4,3,0.2303,12,0
75010,75015,1,4,5,0.168,12,0
75008,75017,1,4,5,0.168,12,0
75009,75013,1,4,5,0.168,12,0
75017,75018,1,4,5,0.168,12,0
75010,75015,1,4,6,0.1019,12,0
75008,75017,1,4,6,0.1019,12,0
75009,75013,1,4,6,0.1019,12,0
75005,75011,1,4,6,0.1019,12,0
75014,75015,1,4,6,0.1019,12,0
75010,75015,1,4,7,0.0501,12,0
75008,75017,1,4,7,0.0501,12,0
75009,75013,1,4,7,0.0501,12,0
75018,75020,1,4,7,0.0501,12,0
75008,75015,1,4,7,0.0501,12,0
75005,75012,1,4,7,0.0501,12,0
75010,75015,1,4,8,0.0217,12,0
75008,75017,1,4,8,0.0217,12,0
