pc_pickup,pc_delivery,nbr_packages,hour,id_scenario,probability,nbS,mean
75006,75015,1,1,2,0.3734,4,1
75015,75017,1,2,3,0.2694,8,1
75011,75020,1,2,3,0.2694,8,1
75016,75016,1,3,4,0.2214,11,1
75010,75017,1,3,4,0.2214,11,1
75003,75015,1,3,4,0.2214,11,1
75005,75016,3,4,7,0.1528,19,1
75011,75020,2,4,7,0.1528,19,1
75001,75017,1,4,7,0.1528,19,1
75017,75019,3,5,9,0.1409,21,1
75016,75018,3,5,9,0.1409,21,1
75015,75018,1,5,9,0.1409,21,1
75007,75016,1,5,9,0.1409,21,1
75016,75019,3,6,10,0.1212,22,1
75014,75015,2,6,10,0.1212,22,1
75003,75012,1,6,10,0.1212,22,1
75001,75007,2,6,10,0.1212,22,1
75001,75009,1,6,10,0.1212,22,1
75008,75012,1,6,10,0.1212,22,1
75002,75015,5,7,12,0.1092,28,1
75009,75011,4,7,12,0.1092,28,1
75008,75018,2,7,12,0.1092,28,1
75016,75018,1,7,12,0.1092,28,1
75011,75018,1,8,12,0.1121,27,1
75004,75009,5,8,12,0.1121,27,1
75008,75016,2,8,12,0.1121,27,1
75020,75020,1,8,12,0.1121,27,1
75008,75116,2,8,12,0.1121,27,1
75007,75011,1,8,12,0.1121,27,1
75014,75018,6,9,12,0.1154,29,1
75003,75019,1,9,12,0.1154,29,1
75116,75116,1,9,12,0.1154,29,1
75017,75020,3,9,12,0.1154,29,1
75017,75017,1,9,12,0.1154,29,1
75006,75009,1,9,12,0.1154,29,1
75013,75013,6,10,12,0.1155,26,1
75017,75020,2,10,12,0.1155,26,1
75007,75020,1,10,12,0.1155,26,1
75009,75009,2,10,12,0.1155,26,1
75007,75015,1,10,12,0.1155,26,1
75009,75019,4,11,10,0.1331,24,1
75014,75016,1,11,10,0.1331,24,1
75011,75017,3,11,10,0.1331,24,1
75009,75012,1,11,10,0.1331,24,1
75015,75016,1,11,10,0.1331,24,1
75009,75016,4,12,9,0.1411,22,1
75001,75011,1,12,9,0.1411,22,1
