pc_pickup,pc_delivery,nbr_packages,hour,id_scenario,probability,nbS,mean
75009,75017,1,1,1,1.0,1,1
75009,75020,1,2,1,1.0,1,1
75006,75020,1,2,1,1.0,1,1
75014,75017,1,2,1,1.0,1,1
75008,75012,1,3,2,0.3757,4,1
75006,75018,1,4,3,0.2662,8,1
75015,75015,1,4,3,0.2662,8,1
75013,75016,2,5,6,0.1724,16,1
75011,75014,2,5,6,0.1724,16,1
75008,75009,1,5,6,0.1724,16,1
75014,75016,3,6,8,0.1472,20,1
75015,75018,1,6,8,0.1472,20,1
75011,75116,2,6,8,0.1472,20,1
75005,75020,1,6,8,0.1472,20,1
75009,75013,3,7,9,0.1397,21,1
75014,75015,2,7,9,0.1397,21,1
75009,75009,2,7,9,0.1397,21,1
75012,75019,1,7,9,0.1397,21,1
75014,75016,3,8,10,0.1273,22,1
75009,75019,2,8,10,0.1273,22,1
75001,75012,3,8,10,0.1273,22,1
75018,75019,1,8,10,0.1273,22,1
75009,75017,1,8,10,0.1273,22,1
75017,75018,3,9,10,0.1278,24,1
75003,75009,1,9,10,0.1278,24,1
75017,75019,3,9,10,0.1278,24,1
75003,75015,2,9,10,0.1278,24,1
75008,75014,1,9,10,0.1278,24,1
75006,75014,1,10,11,0.1285,26,1
75013,75116,5,10,11,0.1285,26,1
75009,75015,2,10,11,0.1285,26,1
75012,75017,1,10,11,0.1285,26,1
75011,75015,1,10,11,0.1285,26,1
75009,75116,3,11,10,0.1266,23,1
75001,75016,3,11,10,0.1266,23,1
75016,75018,1,11,10,0.1266,23,1
75011,75015,1,11,10,0.1266,23,1
75009,75010,1,11,10,0.1266,23,1
75006,75019,4,12,9,0.1434,21,1
75001,75008,1,12,9,0.1434,21,1
75007,75012,1,12,9,0.1434,21,1
75009,75012,1,12,9,0.1434,21,1
75011,75016,1,12,9,0.1434,21,1
75008,75010,3,13,8,0.1464,19,1
75010,75020,2,13,8,0.1464,19,1
75008,75017,1,13,8,0.1464,19,1
75003,75011,1,13,8,0.1464,19,1
75009,75011,1,14,5,0.2044,14,1
75016,75116,1,14,5,0.2044,14,1
75017,75116,1,14,5,0.2044,14,1
75014,75116,1,14,5,0.2044,14,1
75008,75013,1,15,3,0.2758,8,1
75012,75017,1,15,3,0.2758,8,1
75009,75017,1,3,1,0.3679,4,0
75009,75017,1,3,2,0.3757,4,1
75009,75017,1,3,3,0.1745,4,0
75009,75017,1,3,4,0.0618,4,0
75007,75009,1,3,1,0.3679,4,0
75007,75009,1,3,2,0.3757,4,1
75007,75009,1,3,3,0.1745,4,0
75007,75009,1,3,4,0.0618,4,0
75008,75020,1,3,1,0.3679,4,0
75008,75020,1,3,2,0.3757,4,1
75008,75020,1,3,3,0.1745,4,0
75008,75020,1,3,4,0.0618,4,0
75015,75016,1,4,1,0.1405,8,0
75015,75016,1,4,2,0.2739,8,0
75015,75016,1,4,3,0.2662,8,1
75015,75016,1,4,4,0.1788,8,0
75015,75016,1,4,5,0.0898,8,0
75015,75016,1,4,6,0.0348,8,0
75015,75016,1,4,7,0.0114,8,0
75015,75016,1,4,8,0.0039,8,0
75009,75013,1,4,1,0.1405,8,0
75009,75013,1,4,2,0.2739,8,0
75009,75013,1,4,3,0.2662,8,1
75009,75013,1,4,4,0.1788,8,0
75009,75013,1,4,5,0.0898,8,0
75009,75013,1,4,6,0.0348,8,0
75009,75013,1,4,7,0.0114,8,0
75009,75013,1,4,8,0.0039,8,0
75011,75018,1,4,1,0.1405,8,0
75011,75018,1,4,2,0.2739,8,0
75011,75018,1,4,3,0.2662,8,1
75011,75018,1,4,4,0.1788,8,0
75011,75018,1,4,5,0.0898,8,0
75011,75018,1,4,6,0.0348,8,0
75011,75018,1,4,7,0.0114,8,0
75011,75018,1,4,8,0.0039,8,0
75006,75012,1,4,1,0.1405,8,0
75006,75012,1,4,2,0.2739,8,0
75006,75012,1,4,3,0.2662,8,1
75006,75012,1,4,4,0.1788,8,0
75006,75012,1,4,5,0.0898,8,0
75006,75012,1,4,6,0.0348,8,0
75006,75012,1,4,7,0.0114,8,0
75006,75012,1,4,8,0.0039,8,0
75009,75014,1,5,1,0.0065,16,0
75009,75014,1,5,2,0.0382,16,0
75009,75014,1,5,3,0.0867,16,0
75009,75014,1,5,4,0.1421,16,0
75009,75014,1,5,5,0.173,16,0
75009,75014,1,5,6,0.1724,16,1
75009,75014,1,5,7,0.1479,16,0
75009,75014,1,5,8,0.1044,16,0
75009,75014,1,5,9,0.0636,16,0
75009,75014,1,5,10,0.0346,16,0
75009,75014,1,5,11,0.0186,16,0
75009,75014,1,5,12,0.0069,16,0
75009,75014,1,5,13,0.0038,16,0
75009,75014,1,5,14,0.0009,16,0
75009,75014,1,5,15,0.0002,16,0
75009,75014,1,5,16,0.0002,16,0
75009,75020,1,5,1,0.0065,16,0
75009,75020,1,5,2,0.0382,16,0
75009,75020,1,5,3,0.0867,16,0
75009,75020,1,5,4,0.1421,16,0
75009,75020,1,5,5,0.173,16,0
75009,75020,1,5,6,0.1724,16,1
75009,75020,1,5,7,0.1479,16,0
75009,75020,1,5,8,0.1044,16,0
75009,75020,1,5,9,0.0636,16,0
75009,75020,1,5,10,0.0346,16,0
75009,75020,1,5,11,0.0186,16,0
75009,75020,1,5,12,0.0069,16,0
75009,75020,1,5,13,0.0038,16,0
75009,75020,1,5,14,0.0009,16,0
75009,75020,1,5,15,0.0002,16,0
75009,75020,1,5,16,0.0002,16,0
75009,75013,1,5,1,0.0065,16,0
75009,75013,1,5,2,0.0382,16,0
75009,75013,1,5,3,0.0867,16,0
75009,75013,1,5,4,0.1421,16,0
75009,75013,1,5,5,0.173,16,0
75009,75013,1,5,6,0.1724,16,1
75009,75013,1,5,7,0.1479,16,0
75009,75013,1,5,8,0.1044,16,0
75009,75013,1,5,9,0.0636,16,0
75009,75013,1,5,10,0.0346,16,0
75009,75013,1,5,11,0.0186,16,0
75009,75013,1,5,12,0.0069,16,0
75009,75013,1,5,13,0.0038,16,0
75009,75013,1,5,14,0.0009,16,0
75009,75013,1,5,15,0.0002,16,0
75009,75013,1,5,16,0.0002,16,0
75001,75019,1,5,1,0.0065,16,0
75001,75019,1,5,2,0.0382,16,0
75001,75019,1,5,3,0.0867,16,0
75001,75019,1,5,4,0.1421,16,0
75001,75019,1,5,5,0.173,16,0
75001,75019,1,5,6,0.1724,16,1
75001,75019,1,5,7,0.1479,16,0
75001,75019,1,5,8,0.1044,16,0
75001,75019,1,5,9,0.0636,16,0
75001,75019,1,5,10,0.0346,16,0
75001,75019,1,5,11,0.0186,16,0
75001,75019,1,5,12,0.0069,16,0
75001,75019,1,5,13,0.0038,16,0
75001,75019,1,5,14,0.0009,16,0
75001,75019,1,5,15,0.0002,16,0
75001,75019,1,5,16,0.0002,16,0
75007,75015,1,6,1,0.0007,20,0
75007,75015,1,6,2,0.0068,20,0
75007,75015,1,6,3,0.0242,20,0
75007,75015,1,6,4,0.0595,20,0
75007,75015,1,6,5,0.0907,20,0
75007,75015,1,6,6,0.1241,20,0
75007,75015,1,6,7,0.1514,20,0
75007,75015,1,6,8,0.1472,20,1
75007,75015,1,6,9,0.1231,20,0
75007,75015,1,6,10,0.1033,20,0
75007,75015,1,6,11,0.0713,20,0
75007,75015,1,6,12,0.0443,20,0
75007,75015,1,6,13,0.0267,20,0
75007,75015,1,6,14,0.0133,20,0
75007,75015,1,6,15,0.0065,20,0
75007,75015,1,6,16,0.0035,20,0
75007,75015,1,6,17,0.0021,20,0
75007,75015,1,6,18,0.0009,20,0
75007,75015,1,6,19,0.0003,20,0
75007,75015,1,6,20,0.0001,20,0
75009,75014,1,6,1,0.0007,20,0
75009,75014,1,6,2,0.0068,20,0
75009,75014,1,6,3,0.0242,20,0
75009,75014,1,6,4,0.0595,20,0
75009,75014,1,6,5,0.0907,20,0
75009,75014,1,6,6,0.1241,20,0
75009,75014,1,6,7,0.1514,20,0
75009,75014,1,6,8,0.1472,20,1
75009,75014,1,6,9,0.1231,20,0
75009,75014,1,6,10,0.1033,20,0
75009,75014,1,6,11,0.0713,20,0
75009,75014,1,6,12,0.0443,20,0
75009,75014,1,6,13,0.0267,20,0
75009,75014,1,6,14,0.0133,20,0
75009,75014,1,6,15,0.0065,20,0
75009,75014,1,6,16,0.0035,20,0
75009,75014,1,6,17,0.0021,20,0
75009,75014,1,6,18,0.0009,20,0
75009,75014,1,6,19,0.0003,20,0
75009,75014,1,6,20,0.0001,20,0
75012,75018,1,6,1,0.0007,20,0
75012,75018,1,6,2,0.0068,20,0
75012,75018,1,6,3,0.0242,20,0
75012,75018,1,6,4,0.0595,20,0
75012,75018,1,6,5,0.0907,20,0
75012,75018,1,6,6,0.1241,20,0
75012,75018,1,6,7,0.1514,20,0
75012,75018,1,6,8,0.1472,20,1
75012,75018,1,6,9,0.1231,20,0
75012,75018,1,6,10,0.1033,20,0
75012,75018,1,6,11,0.0713,20,0
75012,75018,1,6,12,0.0443,20,0
75012,75018,1,6,13,0.0267,20,0
75012,75018,1,6,14,0.0133,20,0
75012,75018,1,6,15,0.0065,20,0
75012,75018,1,6,16,0.0035,20,0
75012,75018,1,6,17,0.0021,20,0
75012,75018,1,6,18,0.0009,20,0
75012,75018,1,6,19,0.0003,20,0
75012,75018,1,6,20,0.0001,20,0
75009,75019,1,6,1,0.0007,20,0
75009,75019,1,6,2,0.0068,20,0
75009,75019,1,6,3,0.0242,20,0
75009,75019,1,6,4,0.0595,20,0
75009,75019,1,6,5,0.0907,20,0
75009,75019,1,6,6,0.1241,20,0
75009,75019,1,6,7,0.1514,20,0
75009,75019,1,6,8,0.1472,20,1
75009,75019,1,6,9,0.1231,20,0
75009,75019,1,6,10,0.1033,20,0
75009,75019,1,6,11,0.0713,20,0
75009,75019,1,6,12,0.0443,20,0
