pc_pickup,pc_delivery,nbr_packages,hour,id_scenario,probability,nbS,mean
75001,75006,1,1,2,0.368,4,1
75014,75015,1,2,3,0.2683,8,1
75008,75018,1,2,3,0.2683,8,1
75007,75009,2,3,4,0.2319,12,1
75008,75014,1,3,4,0.2319,12,1
75008,75016,1,4,5,0.193,14,1
75009,75014,2,4,5,0.193,14,1
75009,75017,1,4,5,0.193,14,1
75009,75010,3,5,7,0.1586,19,1
75014,75116,2,5,7,0.1586,19,1
75008,75014,1,5,7,0.1586,19,1
75009,75011,4,6,10,0.1353,24,1
75012,75116,1,6,10,0.1353,24,1
75015,75016,2,6,10,0.1353,24,1
75012,75015,1,6,10,0.1353,24,1
75011,75020,1,6,10,0.1353,24,1
75017,75017,5,7,10,0.1281,23,1
75007,75020,3,7,10,0.1281,23,1
75011,75014,1,7,10,0.1281,23,1
75015,75019,1,7,10,0.1281,23,1
75007,75012,1,8,12,0.121,26,1
75015,75017,1,8,12,0.121,26,1
75008,75014,3,8,12,0.121,26,1
75008,75011,2,8,12,0.121,26,1
75009,75016,1,8,12,0.121,26,1
75006,75012,1,8,12,0.121,26,1
75012,75017,1,8,12,0.121,26,1
75008,75019,1,8,12,0.121,26,1
75008,75013,3,9,11,0.1142,25,1
75008,75014,3,9,11,0.1142,25,1
75009,75017,3,9,11,0.1142,25,1
75007,75017,1,9,11,0.1142,25,1
75008,75019,1,9,11,0.1142,25,1
75008,75012,4,10,10,0.1224,24,1
75012,75019,2,10,10,0.1224,24,1
75009,75016,1,10,10,0.1224,24,1
75007,75020,1,10,10,0.1224,24,1
75009,75009,1,10,10,0.1224,24,1
75005,75013,1,10,10,0.1224,24,1
75016,75019,4,11,9,0.1412,22,1
75002,75008,2,11,9,0.1412,22,1
75011,75016,1,11,9,0.1412,22,1
75008,75011,1,11,9,0.1412,22,1
75012,75016,1,12,8,0.1468,18,1
75009,75020,3,12,8,0.1468,18,1
75013,75016,1,12,8,0.1468,18,1
75003,75011,1,12,8,0.1468,18,1
75009,75014,1,12,8,0.1468,18,1
75011,75017,2,13,5,0.1945,14,1
75005,75018,1,13,5,0.1945,14,1
75009,75020,1,13,5,0.1945,14,1
75006,75012,1,14,4,0.2317,12,1
75017,75116,1,14,4,0.2317,12,1
75003,75015,1,14,4,0.2317,12,1
75001,75017,1,15,2,0.3565,4,1
75001,75006,1,1,3,0.1782,4,0
75015,75019,1,1,3,0.1782,4,0
75001,75006,1,1,4,0.0568,4,0
75013,75020,1,1,4,0.0568,4,0
75015,75018,1,1,4,0.0568,4,0
75008,75018,1,2,2,0.2755,8,0
75008,75018,1,2,4,0.183,8,0
75014,75015,1,2,4,0.183,8,0
75008,75018,1,2,4,0.183,8,0
75008,75018,1,2,5,0.0908,8,0
75014,75015,1,2,5,0.0908,8,0
75013,75017,1,2,5,0.0908,8,0
75008,75009,1,2,5,0.0908,8,0
75008,75018,1,2,6,0.0352,8,0
75014,75015,1,2,6,0.0352,8,0
75014,75016,1,2,6,0.0352,8,0
75008,75009,1,2,6,0.0352,8,0
75020,75116,1,2,6,0.0352,8,0
75008,75018,1,2,7,0.0115,8,0
75014,75015,1,2,7,0.0115,8,0
75001,75015,1,2,7,0.0115,8,0
75002,75017,1,2,7,0.0115,8,0
75011,75013,1,2,7,0.0115,8,0
75009,75015,1,2,7,0.0115,8,0
75008,75018,1,2,8,0.0038,8,0
75014,75015,1,2,8,0.0038,8,0
