pc_pickup,pc_delivery,nbr_packages,hour,id_scenario,probability,nbS,mean
75014,75015,2,0,1,1.0,1,1
75001,75018,1,0,1,1.0,1,1
75012,75017,2,1,1,1.0,1,1
75001,75010,1,1,1,1.0,1,1
75015,75017,1,2,1,1.0,1,1
75009,75015,1,2,1,1.0,1,1
75008,75020,1,2,1,1.0,1,1
75003,75011,1,3,2,0.3719,4,1
75011,75020,1,4,2,0.3667,4,1
75013,75020,1,5,3,0.2777,8,1
75011,75016,1,5,3,0.2777,8,1
75009,75009,1,6,3,0.2808,8,1
75008,75015,1,6,3,0.2808,8,1
75015,75019,1,7,3,0.2704,8,1
75018,75019,1,7,3,0.2704,8,1
75016,75019,1,8,3,0.2667,8,1
75009,75015,1,8,3,0.2667,8,1
75009,75019,1,9,3,0.2689,8,1
75011,75014,1,9,3,0.2689,8,1
75015,75017,1,10,3,0.2703,8,1
75010,75020,1,10,3,0.2703,8,1
75011,75011,1,11,4,0.2276,12,1
75016,75116,1,11,4,0.2276,12,1
75006,75018,1,11,4,0.2276,12,1
75014,75020,1,12,4,0.2176,12,1
75003,75013,1,12,4,0.2176,12,1
75002,75009,1,12,4,0.2176,12,1
75002,75020,2,13,4,0.2262,12,1
75009,75017,1,13,4,0.2262,12,1
75001,75001,2,14,4,0.2176,12,1
75011,75017,1,14,4,0.2176,12,1
75010,75016,2,15,4,0.2233,12,1
75004,75009,1,15,4,0.2233,12,1
75008,75013,1,3,1,0.3617,4,0
75008,75013,1,3,2,0.3719,4,1
75008,75013,1,3,3,0.1844,4,0
75008,75013,1,3,4,0.0612,4,0
75016,75017,1,3,1,0.3617,4,0
75016,75017,1,3,2,0.3719,4,1
75016,75017,1,3,3,0.1844,4,0
75016,75017,1,3,4,0.0612,4,0
75010,75013,1,4,1,0.3721,4,0
75010,75013,1,4,2,0.3667,4,1
75010,75013,1,4,3,0.1828,4,0
75010,75013,1,4,4,0.0591,4,0
75002,75009,1,4,1,0.3721,4,0
75002,75009,1,4,2,0.3667,4,1
75002,75009,1,4,3,0.1828,4,0
75002,75009,1,4,4,0.0591,4,0
75012,75018,1,5,1,0.1309,8,0
75012,75018,1,5,2,0.2753,8,0
75012,75018,1,5,3,0.2777,8,1
75012,75018,1,5,4,0.1792,8,0
75012,75018,1,5,5,0.0852,8,0
75012,75018,1,5,6,0.0335,8,0
75012,75018,1,5,7,0.0129,8,0
75012,75018,1,5,8,0.0038,8,0
75016,75019,1,6,1,0.1347,8,0
75016,75019,1,6,2,0.2678,8,0
75016,75019,1,6,3,0.2808,8,1
75016,75019,1,6,4,0.1779,8,0
75016,75019,1,6,5,0.0918,8,0
75016,75019,1,6,6,0.0316,8,0
75016,75019,1,6,7,0.0108,8,0
75016,75019,1,6,8,0.0033,8,0
75015,75018,1,7,1,0.1365,8,0
75015,75018,1,7,2,0.269,8,0
75015,75018,1,7,3,0.2704,8,1
75015,75018,1,7,4,0.1835,8,0
75015,75018,1,7,5,0.0856,8,0
75015,75018,1,7,6,0.0374,8,0
75015,75018,1,7,7,0.0137,8,0
75015,75018,1,7,8,0.0032,8,0
75009,75015,1,8,1,0.1328,8,0
75009,75015,1,8,2,0.2709,8,0
75009,75015,1,8,3,0.2667,8,1
