pc_pickup,pc_delivery,nbr_packages,hour,id_scenario,probability,nbS,mean
75009,75011,1,3,2,0.3686,4,1
75009,75017,1,4,2,0.3616,4,1
75009,75012,1,5,3,0.2707,8,1
75011,75011,1,5,3,0.2707,8,1
75001,75020,1,6,4,0.223,12,1
75014,75014,1,6,4,0.223,12,1
75003,75007,1,6,4,0.223,12,1
75010,75017,1,7,5,0.1884,15,1
75002,75015,2,7,5,0.1884,15,1
75007,75017,1,7,5,0.1884,15,1
75012,75014,2,8,5,0.1991,14,1
75001,75011,1,8,5,0.1991,14,1
75015,75017,1,8,5,0.1991,14,1
75014,75020,1,9,5,0.1921,14,1
75016,75018,2,9,5,0.1921,14,1
75011,75017,1,9,5,0.1921,14,1
75004,75011,2,10,5,0.194,14,1
75007,75009,1,10,5,0.194,14,1
75016,75116,1,10,5,0.194,14,1
75004,75020,2,11,4,0.2317,12,1
75002,75020,1,11,4,0.2317,12,1
75009,75019,1,12,3,0.2781,8,1
75009,75016,1,12,3,0.2781,8,1
75011,75018,1,13,3,0.2687,8,1
75015,75018,1,13,3,0.2687,8,1
75014,78600,1,14,2,0.3632,4,1
75009,75011,1,3,3,0.1822,4,0
75011,75017,1,3,3,0.1822,4,0
75009,75011,1,3,4,0.0641,4,0
75005,75012,1,3,4,0.0641,4,0
75001,75001,1,3,4,0.0641,4,0
75009,75017,1,4,3,0.1894,4,0
75003,75009,1,4,3,0.1894,4,0
75009,75017,1,4,4,0.0625,4,0
75005,75009,1,4,4,0.0625,4,0
75003,75014,1,4,4,0.0625,4,0
75009,75012,1,5,2,0.2748,8,0
75009,75012,1,5,4,0.1762,8,0
75011,75011,1,5,4,0.1762,8,0
75009,75019,1,5,4,0.1762,8,0
75009,75012,1,5,5,0.0935,8,0
75011,75011,1,5,5,0.0935,8,0
75001,75019,1,5,5,0.0935,8,0
75014,75020,1,5,5,0.0935,8,0
75009,75012,1,5,6,0.0379,8,0
75011,75011,1,5,6,0.0379,8,0
75011,75017,1,5,6,0.0379,8,0
75009,75015,1,5,6,0.0379,8,0
75015,75017,1,5,6,0.0379,8,0
75009,75012,1,5,7,0.0105,8,0
75011,75011,1,5,7,0.0105,8,0
75014,75014,1,5,7,0.0105,8,0
75014,75015,1,5,7,0.0105,8,0
75009,75011,1,5,7,0.0105,8,0
75007,75016,1,5,7,0.0105,8,0
75009,75012,1,5,8,0.0043,8,0
75011,75011,1,5,8,0.0043,8,0
75008,75014,1,5,8,0.0043,8,0
75014,75014,1,5,8,0.0043,8,0
75009,75014,1,5,8,0.0043,8,0
75013,75020,1,5,8,0.0043,8,0
75015,75020,1,5,8,0.0043,8,0
75001,75020,1,6,2,0.1493,12,0
75003,75007,1,6,3,0.2279,12,0
75003,75007,1,6,3,0.2279,12,0
75003,75007,1,6,5,0.1702,12,0
75014,75014,1,6,5,0.1702,12,0
75001,75020,1,6,5,0.1702,12,0
75010,75011,1,6,5,0.1702,12,0
75003,75007,1,6,6,0.098,12,0
75014,75014,1,6,6,0.098,12,0
75001,75020,1,6,6,0.098,12,0
75009,75015,1,6,6,0.098,12,0
75001,75002,1,6,6,0.098,12,0
75003,75007,1,6,7,0.0509,12,0
75014,75014,1,6,7,0.0509,12,0
75001,75020,1,6,7,0.0509,12,0
75016,75018,1,6,7,0.0509,12,0
75010,75015,1,6,7,0.0509,12,0
75002,75010,1,6,7,0.0509,12,0
75003,75007,1,6,8,0.0218,12,0
75014,75014,1,6,8,0.0218,12,0
75001,75020,1,6,8,0.0218,12,0
75012,75014,1,6,8,0.0218,12,0
75010,75016,1,6,8,0.0218,12,0
75009,75019,1,6,8,0.0218,12,0
75011,75019,1,6,8,0.0218,12,0
75003,75007,1,6,9,0.0087,12,0
75014,75014,1,6,9,0.0087,12,0
75001,75020,1,6,9,0.0087,12,0
75018,75020,1,6,9,0.0087,12,0
75006,75015,1,6,9,0.0087,12,0
75002,75017,1,6,9,0.0087,12,0
75008,75015,1,6,9,0.0087,12,0
75009,75009,1,6,9,0.0087,12,0
75003,75007,1,6,10,0.0027,12,0
75014,75014,1,6,10,0.0027,12,0
75001,75020,1,6,10,0.0027,12,0
75016,75017,1,6,10,0.0027,12,0
75011,75011,1,6,10,0.0027,12,0
75011,75012,1,6,10,0.0027,12,0
75014,75017,1,6,10,0.0027,12,0
75007,75011,1,6,10,0.0027,12,0
75003,75009,1,6,10,0.0027,12,0
75003,75007,1,6,11,0.0015,12,0
75014,75014,1,6,11,0.0015,12,0
75001,75020,1,6,11,0.0015,12,0
75006,75018,1,6,11,0.0015,12,0
75010,75017,1,6,11,0.0015,12,0
75013,75020,1,6,11,0.0015,12,0
75013,75015,1,6,11,0.0015,12,0
75009,75009,1,6,11,0.0015,12,0
75009,75011,1,6,11,0.0015,12,0
75008,75016,1,6,11,0.0015,12,0
75003,75007,1,6,12,0.0001,12,0
75014,75014,1,6,12,0.0001,12,0
75001,75020,1,6,12,0.0001,12,0
75009,75014,1,6,12,0.0001,12,0
75010,75015,1,6,12,0.0001,12,0
75009,75020,1,6,12,0.0001,12,0
75009,75019,1,6,12,0.0001,12,0
75009,75018,1,6,12,0.0001,12,0
75002,75015,1,6,12,0.0001,12,0
75005,75014,1,6,12,0.0001,12,0
75009,75018,1,6,12,0.0001,12,0
75002,75015,1,7,2,0.076,15,0
75002,75015,1,7,2,0.076,15,0
75010,75017,1,7,2,0.076,15,0
75002,75015,1,7,3,0.1546,15,0
75002,75015,1,7,3,0.1546,15,0
75010,75017,1,7,3,0.1546,15,0
75007,75017,1,7,3,0.1546,15,0
75002,75015,1,7,4,0.1942,15,0
75002,75015,2,7,4,0.1942,15,0
75002,75015,2,7,4,0.1942,15,0
75007,75017,1,7,4,0.1942,15,0
75007,75017,1,7,6,0.1535,15,0
