pc_pickup,pc_delivery,nbr_packages,hour,id_scenario,probability,nbS,mean
75011,75013,4,0,11,0.1137,26,1
75009,75019,4,0,11,0.1137,26,1
75015,75017,2,0,11,0.1137,26,1
75008,75010,1,0,11,0.1137,26,1
75007,75012,2,1,12,0.1175,26,1
75005,75009,2,1,12,0.1175,26,1
75012,75018,3,1,12,0.1175,26,1
75009,75011,2,1,12,0.1175,26,1
75008,75020,1,1,12,0.1175,26,1
75009,75020,1,1,12,0.1175,26,1
75015,75116,4,2,10,0.1196,25,1
75016,75018,3,2,10,0.1196,25,1
75009,75017,1,2,10,0.1196,25,1
75009,75116,1,2,10,0.1196,25,1
75009,75116,1,2,10,0.1196,25,1
75005,75014,2,3,11,0.1097,25,1
75007,75016,5,3,11,0.1097,25,1
75008,75012,2,3,11,0.1097,25,1
75009,75017,1,3,11,0.1097,25,1
75009,75019,1,3,11,0.1097,25,1
75008,75014,2,4,10,0.13,24,1
75011,75016,4,4,10,0.13,24,1
75016,75017,1,4,10,0.13,24,1
75011,75012,1,4,10,0.13,24,1
75005,75008,1,4,10,0.13,24,1
75016,75018,1,4,10,0.13,24,1
75008,75011,3,5,11,0.1249,26,1
75009,75011,4,5,11,0.1249,26,1
75001,75013,2,5,11,0.1249,26,1
75009,75010,1,5,11,0.1249,26,1
75017,75017,1,5,11,0.1249,26,1
75009,75015,5,6,12,0.12,28,1
75007,75015,4,6,12,0.12,28,1
75001,75016,1,6,12,0.12,28,1
75017,75019,1,6,12,0.12,28,1
75011,75014,1,6,12,0.12,28,1
75002,75009,1,7,10,0.1229,24,1
75009,75011,3,7,10,0.1229,24,1
75006,75015,1,7,10,0.1229,24,1
75011,75015,1,7,10,0.1229,24,1
75014,75017,1,7,10,0.1229,24,1
75001,75012,1,7,10,0.1229,24,1
75015,75015,1,7,10,0.1229,24,1
75014,75016,1,7,10,0.1229,24,1
75007,75014,5,8,11,0.1199,24,1
75011,75018,3,8,11,0.1199,24,1
75001,75017,1,8,11,0.1199,24,1
75012,75015,1,8,11,0.1199,24,1
75006,75015,1,8,11,0.1199,24,1
75008,75014,4,9,11,0.1232,24,1
75001,75017,3,9,11,0.1232,24,1
75015,75017,2,9,11,0.1232,24,1
75012,75017,1,9,11,0.1232,24,1
75011,75016,4,10,11,0.1239,26,1
75008,75017,3,10,11,0.1239,26,1
75014,75019,1,10,11,0.1239,26,1
75006,75009,1,10,11,0.1239,26,1
75007,75009,1,10,11,0.1239,26,1
75008,75017,1,10,11,0.1239,26,1
75009,75009,5,11,10,0.1247,25,1
75009,75009,1,11,10,0.1247,25,1
75016,75116,1,11,10,0.1247,25,1
75013,75019,1,11,10,0.1247,25,1
75003,75011,1,11,10,0.1247,25,1
75009,75018,1,11,10,0.1247,25,1
