pc_pickup,pc_delivery,nbr_packages,hour,id_scenario,probability,nbS,mean
75004,75011,1,2,2,0.3711,4,1
75005,75017,1,3,3,0.2782,8,1
75003,75019,1,3,3,0.2782,8,1
75009,75018,1,4,4,0.2234,12,1
75010,75011,1,4,4,0.2234,12,1
75003,75016,1,4,4,0.2234,12,1
75009,75009,2,5,5,0.1985,16,1
75001,75018,1,5,5,0.1985,16,1
75012,75018,1,5,5,0.1985,16,1
75015,75018,2,6,6,0.1747,16,1
75012,75019,1,6,6,0.1747,16,1
75006,75013,1,6,6,0.1747,16,1
75011,75017,1,6,6,0.1747,16,1
75016,75016,3,7,7,0.1598,18,1
75006,75011,1,7,7,0.1598,18,1
75007,75014,1,7,7,0.1598,18,1
75017,75020,1,7,7,0.1598,18,1
75013,78600,1,8,7,0.1583,17,1
75009,75020,2,8,7,0.1583,17,1
75003,75017,1,8,7,0.1583,17,1
75014,75015,1,8,7,0.1583,17,1
75017,75018,1,8,7,0.1583,17,1
75011,75018,3,9,7,0.1618,18,1
75003,75004,2,9,7,0.1618,18,1
75006,75011,1,9,7,0.1618,18,1
75011,75015,3,10,6,0.1788,15,1
75016,75018,1,10,6,0.1788,15,1
75011,75019,1,10,6,0.1788,15,1
75012,75013,2,11,6,0.1758,16,1
75009,75009,1,11,6,0.1758,16,1
75001,75019,1,11,6,0.1758,16,1
75007,75008,1,11,6,0.1758,16,1
75001,75009,2,12,5,0.1996,14,1
75006,75009,1,12,5,0.1996,14,1
75005,75015,1,12,5,0.1996,14,1
75005,75008,1,13,3,0.2643,8,1
75001,75009,1,13,3,0.2643,8,1
75007,75011,1,14,2,0.3647,4,1
75008,75010,1,15,2,0.3706,4,1
75004,75011,1,2,3,0.1852,4,0
75001,75116,1,2,3,0.1852,4,0
75004,75011,1,2,4,0.0639,4,0
75017,75018,1,2,4,0.0639,4,0
75014,75016,1,2,4,0.0639,4,0
75005,75017,1,3,2,0.2703,8,0
75005,75017,1,3,4,0.1765,8,0
75003,75019,1,3,4,0.1765,8,0
75011,75014,1,3,4,0.1765,8,0
75005,75017,1,3,5,0.091,8,0
75003,75019,1,3,5,0.091,8,0
75014,75116,1,3,5,0.091,8,0
75009,75009,1,3,5,0.091,8,0
75005,75017,1,3,6,0.0366,8,0
75003,75019,1,3,6,0.0366,8,0
75011,75019,1,3,6,0.0366,8,0
75014,75018,1,3,6,0.0366,8,0
75009,75017,1,3,6,0.0366,8,0
75005,75017,1,3,7,0.01,8,0
75003,75019,1,3,7,0.01,8,0
75001,75001,1,3,7,0.01,8,0
75008,75018,1,3,7,0.01,8,0
75008,75009,1,3,7,0.01,8,0
75009,75011,1,3,7,0.01,8,0
75005,75017,1,3,8,0.0029,8,0
75003,75019,1,3,8,0.0029,8,0
75014,75015,1,3,8,0.0029,8,0
75009,75014,1,3,8,0.0029,8,0
75008,75012,1,3,8,0.0029,8,0
75009,75009,1,3,8,0.0029,8,0
75008,75009,1,3,8,0.0029,8,0
75009,75018,1,4,2,0.1476,12,0
75003,75016,1,4,3,0.2236,12,0
75003,75016,1,4,3,0.2236,12,0
75003,75016,1,4,5,0.1636,12,0
75009,75018,1,4,5,0.1636,12,0
75010,75011,1,4,5,0.1636,12,0
75014,75014,1,4,5,0.1636,12,0
75003,75016,1,4,6,0.1045,12,0
75009,75018,1,4,6,0.1045,12,0
75010,75011,1,4,6,0.1045,12,0
75013,75016,1,4,6,0.1045,12,0
75001,75011,1,4,6,0.1045,12,0
75003,75016,1,4,7,0.0546,12,0
75009,75018,1,4,7,0.0546,12,0
75010,75011,1,4,7,0.0546,12,0
75012,75020,1,4,7,0.0546,12,0
75008,75020,1,4,7,0.0546,12,0
75009,75012,1,4,7,0.0546,12,0
75003,75016,1,4,8,0.0229,12,0
75009,75018,1,4,8,0.0229,12,0
75010,75011,1,4,8,0.0229,12,0
75001,75019,1,4,8,0.0229,12,0
75012,75019,1,4,8,0.0229,12,0
75001,75009,1,4,8,0.0229,12,0
75006,75007,1,4,8,0.0229,12,0
75003,75016,1,4,9,0.0074,12,0
75009,75018,1,4,9,0.0074,12,0
75010,75011,1,4,9,0.0074,12,0
75012,75015,1,4,9,0.0074,12,0
75009,75012,1,4,9,0.0074,12,0
75003,75015,1,4,9,0.0074,12,0
75010,75015,1,4,9,0.0074,12,0
75016,75020,1,4,9,0.0074,12,0
75003,75016,1,4,10,0.0038,12,0
75009,75018,1,4,10,0.0038,12,0
75010,75011,1,4,10,0.0038,12,0
75009,75011,1,4,10,0.0038,12,0
75006,75015,1,4,10,0.0038,12,0
75009,75011,1,4,10,0.0038,12,0
75017,75018,1,4,10,0.0038,12,0
75007,75014,1,4,10,0.0038,12,0
75009,75014,1,4,10,0.0038,12,0
75003,75016,1,4,11,0.0003,12,0
75009,75018,1,4,11,0.0003,12,0
75010,75011,1,4,11,0.0003,12,0
75007,75009,1,4,11,0.0003,12,0
75006,75011,1,4,11,0.0003,12,0
75008,75015,1,4,11,0.0003,12,0
75001,75015,1,4,11,0.0003,12,0
75015,75019,1,4,11,0.0003,12,0
75007,75008,1,4,11,0.0003,12,0
75008,75116,1,4,11,0.0003,12,0
75003,75016,1,4,12,0.0001,12,0
75009,75018,1,4,12,0.0001,12,0
75010,75011,1,4,12,0.0001,12,0
75001,75011,1,4,12,0.0001,12,0
75013,75020,1,4,12,0.0001,12,0
75009,75116,1,4,12,0.0001,12,0
75009,75015,1,4,12,0.0001,12,0
75008,75011,1,4,12,0.0001,12,0
75009,75017,1,4,12,0.0001,12,0
75018,75018,1,4,12,0.0001,12,0
75001,75013,1,4,12,0.0001,12,0
75009,75009,1,5,2,0.0727,16,0
75009,75009,2,5,2,0.0727,16,0
75009,75009,1,5,3,0.1428,16,0
75012,75018,1,5,3,0.1428,16,0
75009,75009,2,5,3,0.1428,16,0
75009,75009,1,5,4,0.1941,16,0
75001,75018,1,5,4,0.1941,16,0
75001,75018,1,5,4,0.1941,16,0
75012,75018,1,5,4,0.1941,16,0
75012,75018,1,5,6,0.1564,16,0
75009,75009,2,5,6,0.1564,16,0
75001,75018,1,5,6,0.1564,16,0
75009,75017,1,5,6,0.1564,16,0
75012,75018,1,5,7,0.1051,16,0
75009,75009,2,5,7,0.1051,16,0
75001,75018,1,5,7,0.1051,16,0
75018,75020,1,5,7,0.1051,16,0
75001,75010,1,5,7,0.1051,16,0
75012,75018,1,5,8,0.057,16,0
75009,75009,2,5,8,0.057,16,0
75001,75018,1,5,8,0.057,16,0
75014,75116,1,5,8,0.057,16,0
75006,75017,1,5,8,0.057,16,0
75013,75020,1,5,8,0.057,16,0
75012,75018,1,5,9,0.0319,16,0
75009,75009,2,5,9,0.0319,16,0
75001,75018,1,5,9,0.0319,16,0
75003,75116,1,5,9,0.0319,16,0
75001,75007,1,5,9,0.0319,16,0
75009,75017,1,5,9,0.0319,16,0
75016,75017,1,5,9,0.0319,16,0
75012,75018,1,5,10,0.0134,16,0
75009,75009,2,5,10,0.0134,16,0
75001,75018,1,5,10,0.0134,16,0
75008,75009,1,5,10,0.0134,16,0
75008,75017,1,5,10,0.0134,16,0
75006,75010,1,5,10,0.0134,16,0
75011,75019,1,5,10,0.0134,16,0
75008,75011,1,5,10,0.0134,16,0
