pc_pickup,pc_delivery,nbr_packages,hour,id_scenario,probability,nbS,mean
75006,75017,2,0,8,0.1483,21,1
75015,75016,3,0,8,0.1483,21,1
75011,75014,1,0,8,0.1483,21,1
75003,75019,1,0,8,0.1483,21,1
75008,75016,3,1,9,0.1414,22,1
75006,75015,1,1,9,0.1414,22,1
75007,75008,1,1,9,0.1414,22,1
75008,75017,1,1,9,0.1414,22,1
75011,75016,1,1,9,0.1414,22,1
75007,75013,1,1,9,0.1414,22,1
75013,75017,3,2,8,0.1434,21,1
75011,75015,1,2,8,0.1434,21,1
75001,75012,2,2,8,0.1434,21,1
75007,75012,1,2,8,0.1434,21,1
75012,75020,1,3,9,0.1422,22,1
75009,75017,4,3,9,0.1422,22,1
75009,75016,2,3,9,0.1422,22,1
75011,75016,1,3,9,0.1422,22,1
75012,75018,1,4,9,0.1425,23,1
75006,75019,2,4,9,0.1425,23,1
75009,75020,3,4,9,0.1425,23,1
75003,75009,1,4,9,0.1425,23,1
75009,75013,1,4,9,0.1425,23,1
75009,75017,3,5,8,0.1509,19,1
75008,75009,1,5,8,0.1509,19,1
75004,75017,1,5,8,0.1509,19,1
75009,75020,1,5,8,0.1509,19,1
75018,75116,1,5,8,0.1509,19,1
75015,75017,3,6,9,0.1377,22,1
75010,75015,2,6,9,0.1377,22,1
75008,75020,2,6,9,0.1377,22,1
75007,75016,1,6,9,0.1377,22,1
75011,75116,2,7,9,0.1376,21,1
75004,75009,2,7,9,0.1376,21,1
75006,75012,1,7,9,0.1376,21,1
75019,75020,2,7,9,0.1376,21,1
75003,75010,1,7,9,0.1376,21,1
75012,75015,3,8,9,0.1382,21,1
75003,75020,2,8,9,0.1382,21,1
75001,75116,2,8,9,0.1382,21,1
75013,75016,1,8,9,0.1382,21,1
75009,75016,4,9,9,0.1417,22,1
75005,75006,2,9,9,0.1417,22,1
75009,75018,1,9,9,0.1417,22,1
75009,75016,1,9,9,0.1417,22,1
75001,75012,1,10,8,0.1491,20,1
75014,75014,1,10,8,0.1491,20,1
75013,75018,2,10,8,0.1491,20,1
75013,75020,1,10,8,0.1491,20,1
75012,75015,1,10,8,0.1491,20,1
75017,75019,1,10,8,0.1491,20,1
75003,75012,4,11,9,0.134,22,1
75014,75015,1,11,9,0.134,22,1
75008,75018,2,11,9,0.134,22,1
75014,75116,1,11,9,0.134,22,1
75015,75017,2,12,9,0.1369,21,1
75008,75013,2,12,9,0.1369,21,1
75008,75020,1,12,9,0.1369,21,1
75009,75013,1,12,9,0.1369,21,1
75003,75012,1,12,9,0.1369,21,1
75006,75020,1,12,9,0.1369,21,1
75017,75019,4,13,9,0.1452,21,1
75017,75018,1,13,9,0.1452,21,1
75010,75013,1,13,9,0.1452,21,1
75013,75019,1,13,9,0.1452,21,1
75015,75018,1,13,9,0.1452,21,1
75012,75019,4,14,9,0.1424,21,1
75005,75012,2,14,9,0.1424,21,1
75009,75013,1,14,9,0.1424,21,1
75011,75017,1,14,9,0.1424,21,1
75011,75015,1,15,8,0.148,20,1
75011,75015,3,15,8,0.148,20,1
75009,75011,1,15,8,0.148,20,1
75001,75017,1,15,8,0.148,20,1
75001,75006,1,15,8,0.148,20,1
75006,75017,1,0,2,0.0059,21,0
75006,75017,1,0,2,0.0059,21,0
75015,75016,2,0,2,0.0059,21,0
75006,75017,1,0,2,0.0059,21,0
75011,75014,1,0,2,0.0059,21,0
75015,75016,2,0,3,0.0241,21,0
75006,75017,1,0,3,0.0241,21,0
75015,75016,2,0,3,0.0241,21,0
75011,75014,1,0,3,0.0241,21,0
75011,75014,1,0,3,0.0241,21,0
75006,75017,1,0,4,0.0521,21,0
75015,75016,2,0,4,0.0521,21,0
75015,75016,2,0,4,0.0521,21,0
75006,75017,1,0,4,0.0521,21,0
75006,75017,2,0,4,0.0521,21,0
75015,75016,3,0,4,0.0521,21,0
75006,75017,2,0,4,0.0521,21,0
75015,75016,2,0,5,0.0908,21,0
75006,75017,1,0,5,0.0908,21,0
75006,75017,1,0,5,0.0908,21,0
75006,75017,2,0,5,0.0908,21,0
75006,75017,2,0,5,0.0908,21,0
75011,75014,1,0,5,0.0908,21,0
75015,75016,3,0,5,0.0908,21,0
75006,75017,1,0,6,0.1315,21,0
75006,75017,2,0,6,0.1315,21,0
75011,75014,1,0,6,0.1315,21,0
75011,75014,1,0,6,0.1315,21,0
75003,75019,1,0,6,0.1315,21,0
75003,75019,1,0,6,0.1315,21,0
75006,75017,1,0,7,0.1427,21,0
75003,75019,1,0,7,0.1427,21,0
75003,75019,1,0,7,0.1427,21,0
75015,75016,3,0,7,0.1427,21,0
75011,75014,1,0,7,0.1427,21,0
75011,75014,1,0,7,0.1427,21,0
75011,75014,1,0,7,0.1427,21,0
75011,75014,1,0,9,0.1276,21,0
75006,75017,2,0,9,0.1276,21,0
75003,75019,1,0,9,0.1276,21,0
75015,75016,3,0,9,0.1276,21,0
75002,75009,1,0,9,0.1276,21,0
75011,75014,1,0,10,0.109,21,0
75006,75017,2,0,10,0.109,21,0
75003,75019,1,0,10,0.109,21,0
75015,75016,3,0,10,0.109,21,0
75005,75020,1,0,10,0.109,21,0
75001,75008,1,0,10,0.109,21,0
75011,75014,1,0,11,0.0663,21,0
75006,75017,2,0,11,0.0663,21,0
75003,75019,1,0,11,0.0663,21,0
75015,75016,3,0,11,0.0663,21,0
75009,75017,1,0,11,0.0663,21,0
75003,75009,1,0,11,0.0663,21,0
75009,75017,1,0,11,0.0663,21,0
75011,75014,1,0,12,0.0478,21,0
75006,75017,2,0,12,0.0478,21,0
75003,75019,1,0,12,0.0478,21,0
75015,75016,3,0,12,0.0478,21,0
75009,75010,1,0,12,0.0478,21,0
75013,75017,1,0,12,0.0478,21,0
75014,75018,1,0,12,0.0478,21,0
75009,75012,1,0,12,0.0478,21,0
75011,75014,1,0,13,0.0274,21,0
75006,75017,2,0,13,0.0274,21,0
75003,75019,1,0,13,0.0274,21,0
75015,75016,3,0,13,0.0274,21,0
75009,75010,1,0,13,0.0274,21,0
75007,75012,1,0,13,0.0274,21,0
75011,75014,1,0,13,0.0274,21,0
75007,75017,1,0,13,0.0274,21,0
75011,75013,1,0,13,0.0274,21,0
75011,75014,1,0,14,0.0131,21,0
75006,75017,2,0,14,0.0131,21,0
75003,75019,1,0,14,0.0131,21,0
75015,75016,3,0,14,0.0131,21,0
75012,75017,1,0,14,0.0131,21,0
75008,75015,1,0,14,0.0131,21,0
75009,75018,1,0,14,0.0131,21,0
75008,75009,1,0,14,0.0131,21,0
75001,75013,1,0,14,0.0131,21,0
75001,75116,1,0,14,0.0131,21,0
75011,75014,1,0,15,0.0064,21,0
75006,75017,2,0,15,0.0064,21,0
75003,75019,1,0,15,0.0064,21,0
75015,75016,3,0,15,0.0064,21,0
75011,75014,1,0,15,0.0064,21,0
75008,75015,1,0,15,0.0064,21,0
75020,75116,1,0,15,0.0064,21,0
75013,75020,1,0,15,0.0064,21,0
75005,75016,1,0,15,0.0064,21,0
75009,75018,1,0,15,0.0064,21,0
75008,75012,1,0,15,0.0064,21,0
75011,75014,1,0,16,0.0032,21,0
75006,75017,2,0,16,0.0032,21,0
75003,75019,1,0,16,0.0032,21,0
75015,75016,3,0,16,0.0032,21,0
75009,75018,1,0,16,0.0032,21,0
75008,75011,1,0,16,0.0032,21,0
75010,75017,1,0,16,0.0032,21,0
75011,75019,1,0,16,0.0032,21,0
75004,75016,1,0,16,0.0032,21,0
75009,75015,1,0,16,0.0032,21,0
75016,78600,1,0,16,0.0032,21,0
75009,75014,1,0,16,0.0032,21,0
75011,75014,1,0,17,0.0019,21,0
75006,75017,2,0,17,0.0019,21,0
75003,75019,1,0,17,0.0019,21,0
75015,75016,3,0,17,0.0019,21,0
75008,75014,1,0,17,0.0019,21,0
75003,75016,1,0,17,0.0019,21,0
75001,75009,1,0,17,0.0019,21,0
75009,75018,1,0,17,0.0019,21,0
75014,75019,1,0,17,0.0019,21,0
75009,75010,1,0,17,0.0019,21,0
75006,75010,1,0,17,0.0019,21,0
75001,75016,1,0,17,0.0019,21,0
75006,75013,1,0,17,0.0019,21,0
75011,75014,1,0,18,0.0007,21,0
75006,75017,2,0,18,0.0007,21,0
75003,75019,1,0,18,0.0007,21,0
75015,75016,3,0,18,0.0007,21,0
75008,75017,1,0,18,0.0007,21,0
75007,75020,1,0,18,0.0007,21,0
75008,75016,1,0,18,0.0007,21,0
75006,75016,1,0,18,0.0007,21,0
75001,75014,1,0,18,0.0007,21,0
75001,75015,1,0,18,0.0007,21,0
75012,75018,1,0,18,0.0007,21,0
75011,75011,1,0,18,0.0007,21,0
75013,75020,1,0,18,0.0007,21,0
75014,75015,1,0,18,0.0007,21,0
75011,75014,1,0,19,0.0002,21,0
75006,75017,2,0,19,0.0002,21,0
75003,75019,1,0,19,0.0002,21,0
75015,75016,3,0,19,0.0002,21,0
75015,75017,1,0,19,0.0002,21,0
75009,75019,1,0,19,0.0002,21,0
75009,75014,1,0,19,0.0002,21,0
75009,75017,1,0,19,0.0002,21,0
75013,75015,1,0,19,0.0002,21,0
75008,75008,1,0,19,0.0002,21,0
75008,75017,1,0,19,0.0002,21,0
75003,75016,1,0,19,0.0002,21,0
75011,75015,1,0,19,0.0002,21,0
75003,75013,1,0,19,0.0002,21,0
75009,75020,1,0,19,0.0002,21,0
75011,75014,1,0,20,0.0001,21,0
75006,75017,2,0,20,0.0001,21,0
75003,75019,1,0,20,0.0001,21,0
75015,75016,3,0,20,0.0001,21,0
75008,75019,1,0,20,0.0001,21,0
75017,75116,1,0,20,0.0001,21,0
75011,75018,1,0,20,0.0001,21,0
75013,75020,1,0,20,0.0001,21,0
75014,75015,1,0,20,0.0001,21,0
75008,75016,1,0,20,0.0001,21,0
75012,75014,1,0,20,0.0001,21,0
75009,75020,1,0,20,0.0001,21,0
75008,75020,1,0,20,0.0001,21,0
75002,75012,1,0,20,0.0001,21,0
75008,75009,1,0,20,0.0001,21,0
75008,75013,1,0,20,0.0001,21,0
75011,75014,1,0,21,0.0001,21,0
75006,75017,2,0,21,0.0001,21,0
75003,75019,1,0,21,0.0001,21,0
75015,75016,3,0,21,0.0001,21,0
75009,75016,1,0,21,0.0001,21,0
75013,75015,1,0,21,0.0001,21,0
75001,75017,1,0,21,0.0001,21,0
75011,75018,1,0,21,0.0001,21,0
75008,75014,1,0,21,0.0001,21,0
75015,75017,1,0,21,0.0001,21,0
75007,75010,1,0,21,0.0001,21,0
75009,75019,1,0,21,0.0001,21,0
