pc_pickup,pc_delivery,nbr_packages,hour,id_scenario,probability,nbS,mean
75010,75011,2,0,11,0.1149,28,1
75013,75020,5,0,11,0.1149,28,1
75008,75018,1,0,11,0.1149,28,1
75003,75015,1,0,11,0.1149,28,1
75012,75015,1,0,11,0.1149,28,1
75014,75016,2,0,11,0.1149,28,1
75011,75014,1,0,11,0.1149,28,1
75001,75005,4,1,11,0.1095,27,1
75009,75014,2,1,11,0.1095,27,1
75009,75009,3,1,11,0.1095,27,1
75001,75016,3,1,11,0.1095,27,1
75012,75016,1,1,11,0.1095,27,1
75008,75013,1,1,11,0.1095,27,1
75008,75012,4,2,11,0.1086,28,1
75017,75019,4,2,11,0.1086,28,1
75011,75116,2,2,11,0.1086,28,1
75014,75116,2,2,11,0.1086,28,1
75001,75015,1,2,11,0.1086,28,1
75009,75016,6,3,12,0.1033,27,1
75009,75010,4,3,12,0.1033,27,1
75010,75012,1,3,12,0.1033,27,1
75006,75011,1,3,12,0.1033,27,1
75011,75018,1,3,12,0.1033,27,1
75008,75019,1,3,12,0.1033,27,1
75009,75012,5,4,12,0.1112,26,1
75006,75009,3,4,12,0.1112,26,1
75012,75012,2,4,12,0.1112,26,1
75011,75016,1,4,12,0.1112,26,1
75001,75014,1,4,12,0.1112,26,1
75007,75012,1,4,12,0.1112,26,1
75012,75020,1,5,12,0.1114,28,1
75011,75016,4,5,12,0.1114,28,1
75001,75009,3,5,12,0.1114,28,1
75014,75014,2,5,12,0.1114,28,1
75003,75016,1,5,12,0.1114,28,1
75003,75016,1,5,12,0.1114,28,1
75011,75018,1,5,12,0.1114,28,1
75007,75014,2,6,12,0.101,27,1
75003,75019,2,6,12,0.101,27,1
75009,75019,2,6,12,0.101,27,1
75001,75007,1,6,12,0.101,27,1
75007,75018,2,6,12,0.101,27,1
75009,75009,1,6,12,0.101,27,1
75008,75009,2,6,12,0.101,27,1
75006,75008,1,6,12,0.101,27,1
75020,75020,4,7,13,0.1062,28,1
75015,75019,5,7,13,0.1062,28,1
75003,75008,1,7,13,0.1062,28,1
75008,75016,2,7,13,0.1062,28,1
75011,75017,1,7,13,0.1062,28,1
75016,75017,2,8,12,0.1043,28,1
75008,75012,3,8,12,0.1043,28,1
75012,75018,4,8,12,0.1043,28,1
75010,75019,2,8,12,0.1043,28,1
75011,75014,1,8,12,0.1043,28,1
75001,75011,1,8,12,0.1043,28,1
75016,75017,6,9,13,0.1093,29,1
75009,75017,3,9,13,0.1093,29,1
75009,75016,2,9,13,0.1093,29,1
75008,75116,1,9,13,0.1093,29,1
75013,75015,1,9,13,0.1093,29,1
75015,75016,3,10,12,0.1064,27,1
75001,75008,6,10,12,0.1064,27,1
75009,75116,3,10,12,0.1064,27,1
75008,75116,1,10,12,0.1064,27,1
75012,75017,1,10,12,0.1064,27,1
75003,75016,3,11,12,0.1122,27,1
75009,75019,2,11,12,0.1122,27,1
75006,75016,4,11,12,0.1122,27,1
75011,75011,1,11,12,0.1122,27,1
75007,75008,2,11,12,0.1122,27,1
75001,75019,1,11,12,0.1122,27,1
75007,75019,5,12,12,0.1106,28,1
75018,75020,1,12,12,0.1106,28,1
75003,75015,4,12,12,0.1106,28,1
75001,75019,1,12,12,0.1106,28,1
75011,75012,1,12,12,0.1106,28,1
75011,75018,1,12,12,0.1106,28,1
75006,75012,1,13,13,0.1055,30,1
75003,75015,6,13,13,0.1055,30,1
75012,75017,2,13,13,0.1055,30,1
75010,75017,2,13,13,0.1055,30,1
75009,75020,2,13,13,0.1055,30,1
75012,75012,1,13,13,0.1055,30,1
75012,75017,2,14,13,0.1102,29,1
75019,75020,6,14,13,0.1102,29,1
75015,75016,3,14,13,0.1102,29,1
75004,75009,1,14,13,0.1102,29,1
75013,75018,1,14,13,0.1102,29,1
75001,75019,1,14,13,0.1102,29,1
75015,75015,1,15,12,0.1124,26,1
75011,75013,1,15,12,0.1124,26,1
75008,75009,5,15,12,0.1124,26,1
75002,75016,1,15,12,0.1124,26,1
75005,75008,2,15,12,0.1124,26,1
75009,75014,2,15,12,0.1124,26,1
75018,75116,1,15,12,0.1124,26,1
75014,75016,1,0,2,0.0016,28,0
75014,75016,1,0,2,0.0016,28,0
75010,75011,1,0,2,0.0016,28,0
75013,75020,5,0,2,0.0016,28,0
75014,75016,2,0,2,0.0016,28,0
75003,75015,1,0,2,0.0016,28,0
75012,75015,1,0,2,0.0016,28,0
75014,75016,1,0,3,0.0075,28,0
75010,75011,1,0,3,0.0075,28,0
75014,75016,1,0,3,0.0075,28,0
75008,75018,1,0,3,0.0075,28,0
75012,75015,1,0,3,0.0075,28,0
75003,75015,1,0,3,0.0075,28,0
75003,75015,1,0,3,0.0075,28,0
75012,75015,1,0,3,0.0075,28,0
75010,75011,1,0,4,0.0142,28,0
75010,75011,1,0,4,0.0142,28,0
75010,75011,1,0,4,0.0142,28,0
75010,75011,1,0,4,0.0142,28,0
75014,75016,2,0,4,0.0142,28,0
75008,75018,1,0,4,0.0142,28,0
75010,75011,2,0,4,0.0142,28,0
75003,75015,1,0,4,0.0142,28,0
75013,75020,5,0,4,0.0142,28,0
75014,75016,2,0,4,0.0142,28,0
75014,75016,1,0,5,0.0268,28,0
75010,75011,1,0,5,0.0268,28,0
75013,75020,4,0,5,0.0268,28,0
75014,75016,1,0,5,0.0268,28,0
75014,75016,2,0,5,0.0268,28,0
75003,75015,1,0,5,0.0268,28,0
75013,75020,5,0,5,0.0268,28,0
75014,75016,2,0,5,0.0268,28,0
75013,75020,5,0,5,0.0268,28,0
75011,75014,1,0,5,0.0268,28,0
75010,75011,2,0,5,0.0268,28,0
75014,75016,1,0,6,0.0455,28,0
75010,75011,1,0,6,0.0455,28,0
75013,75020,5,0,6,0.0455,28,0
75008,75018,1,0,6,0.0455,28,0
75003,75015,1,0,6,0.0455,28,0
75008,75018,1,0,6,0.0455,28,0
75012,75015,1,0,6,0.0455,28,0
75014,75016,2,0,6,0.0455,28,0
75012,75015,1,0,6,0.0455,28,0
75011,75014,1,0,6,0.0455,28,0
75014,75016,1,0,7,0.0648,28,0
75014,75016,1,0,7,0.0648,28,0
75013,75020,5,0,7,0.0648,28,0
75008,75018,1,0,7,0.0648,28,0
75012,75015,1,0,7,0.0648,28,0
75010,75011,2,0,7,0.0648,28,0
75008,75018,1,0,7,0.0648,28,0
75012,75015,1,0,7,0.0648,28,0
75014,75016,2,0,7,0.0648,28,0
75012,75015,1,0,7,0.0648,28,0
75003,75015,1,0,7,0.0648,28,0
75014,75016,1,0,8,0.0884,28,0
75010,75011,1,0,8,0.0884,28,0
75013,75020,5,0,8,0.0884,28,0
75011,75014,1,0,8,0.0884,28,0
75003,75015,1,0,8,0.0884,28,0
75008,75018,1,0,8,0.0884,28,0
75013,75020,5,0,8,0.0884,28,0
75012,75015,1,0,8,0.0884,28,0
