pc_pickup,pc_delivery,nbr_packages,hour,id_scenario,probability,nbS,mean
75011,75116,3,0,1,1.0,1,1
75008,75009,4,0,1,1.0,1,1
75007,75020,6,0,1,1.0,1,1
75010,75017,2,0,1,1.0,1,1
75009,75016,2,0,1,1.0,1,1
75012,75019,1,0,1,1.0,1,1
75006,75015,7,1,1,1.0,1,1
75009,75011,1,1,1,1.0,1,1
75012,75015,3,1,1,1.0,1,1
75013,75018,2,1,1,1.0,1,1
75006,75018,2,1,1,1.0,1,1
75009,75010,1,1,1,1.0,1,1
75009,75011,5,2,1,1.0,1,1
75017,75020,5,2,1,1.0,1,1
75010,75015,3,2,1,1.0,1,1
75006,75014,2,2,1,1.0,1,1
75008,75008,1,2,1,1.0,1,1
75014,75017,1,3,2,0.3721,4,1
75001,75008,3,4,7,0.1604,18,1
75016,75018,2,4,7,0.1604,18,1
75014,75015,1,4,7,0.1604,18,1
75005,75009,3,5,10,0.1331,24,1
75006,75011,2,5,10,0.1331,24,1
75002,75016,2,5,10,0.1331,24,1
75012,75014,1,5,10,0.1331,24,1
75010,75116,1,5,10,0.1331,24,1
75008,75019,1,6,11,0.1173,24,1
75011,75015,3,6,11,0.1173,24,1
75005,75009,1,6,11,0.1173,24,1
75009,75016,3,6,11,0.1173,24,1
75008,75016,1,6,11,0.1173,24,1
75014,75020,1,6,11,0.1173,24,1
75011,75015,1,6,11,0.1173,24,1
75008,75018,1,7,10,0.1338,24,1
75015,75018,2,7,10,0.1338,24,1
75006,75012,1,7,10,0.1338,24,1
75006,75020,3,7,10,0.1338,24,1
75009,75012,1,7,10,0.1338,24,1
75008,75020,1,7,10,0.1338,24,1
75009,75017,3,8,11,0.1141,25,1
75009,75020,2,8,11,0.1141,25,1
75009,75013,4,8,11,0.1141,25,1
75010,75016,1,8,11,0.1141,25,1
75001,75003,1,8,11,0.1141,25,1
75006,75008,1,8,11,0.1141,25,1
75016,75016,3,9,10,0.1227,24,1
75004,75008,1,9,10,0.1227,24,1
75011,75014,3,9,10,0.1227,24,1
75014,75016,1,9,10,0.1227,24,1
75017,75019,1,9,10,0.1227,24,1
75008,75009,1,9,10,0.1227,24,1
75001,75017,5,10,11,0.1151,26,1
75001,75015,2,10,11,0.1151,26,1
75009,75018,2,10,11,0.1151,26,1
75011,75012,2,10,11,0.1151,26,1
75007,75013,1,10,11,0.1151,26,1
75001,75020,3,11,12,0.1163,27,1
75008,75018,4,11,12,0.1163,27,1
75011,75116,1,11,12,0.1163,27,1
75003,75010,1,11,12,0.1163,27,1
75008,75019,2,11,12,0.1163,27,1
75008,75019,1,11,12,0.1163,27,1
75004,75009,2,12,13,0.109,29,1
75007,75008,2,12,13,0.109,29,1
75012,75015,4,12,13,0.109,29,1
75009,75012,2,12,13,0.109,29,1
75010,75018,2,12,13,0.109,29,1
75006,75014,1,12,13,0.109,29,1
75009,75014,1,12,13,0.109,29,1
75014,75015,7,13,13,0.1007,29,1
75014,75017,2,13,13,0.1007,29,1
75009,75018,2,13,13,0.1007,29,1
75006,75015,1,13,13,0.1007,29,1
75006,75011,2,13,13,0.1007,29,1
75008,75012,1,13,13,0.1007,29,1
75009,75015,8,14,14,0.1013,30,1
75011,75020,1,14,14,0.1013,30,1
75002,75008,4,14,14,0.1013,30,1
75012,75019,1,14,14,0.1013,30,1
75012,75014,2,14,14,0.1013,30,1
75002,75020,1,14,14,0.1013,30,1
75006,75014,5,15,15,0.0936,34,1
75015,75020,1,15,15,0.0936,34,1
75009,75015,2,15,15,0.0936,34,1
75001,75015,1,15,15,0.0936,34,1
75007,75012,2,15,15,0.0936,34,1
75009,75012,4,15,15,0.0936,34,1
75015,75015,1,15,15,0.0936,34,1
75011,75019,1,15,15,0.0936,34,1
75009,75011,1,15,15,0.0936,34,1
75020,75020,1,3,1,0.3654,4,0
75020,75020,1,3,2,0.3721,4,1
75020,75020,1,3,3,0.1758,4,0
75020,75020,1,3,4,0.0651,4,0
75002,75005,1,3,1,0.3654,4,0
75002,75005,1,3,2,0.3721,4,1
75002,75005,1,3,3,0.1758,4,0
75002,75005,1,3,4,0.0651,4,0
75012,75012,1,3,1,0.3654,4,0
75012,75012,1,3,2,0.3721,4,1
75012,75012,1,3,3,0.1758,4,0
75012,75012,1,3,4,0.0651,4,0
75008,75009,1,3,1,0.3654,4,0
75008,75009,1,3,2,0.3721,4,1
75008,75009,1,3,3,0.1758,4,0
75008,75009,1,3,4,0.0651,4,0
75020,78600,1,3,1,0.3654,4,0
75020,78600,1,3,2,0.3721,4,1
75020,78600,1,3,3,0.1758,4,0
75020,78600,1,3,4,0.0651,4,0
75009,75009,1,3,1,0.3654,4,0
75009,75009,1,3,2,0.3721,4,1
75009,75009,1,3,3,0.1758,4,0
75009,75009,1,3,4,0.0651,4,0
75009,75011,1,3,1,0.3654,4,0
75009,75011,1,3,2,0.3721,4,1
75009,75011,1,3,3,0.1758,4,0
75009,75011,1,3,4,0.0651,4,0
75011,75017,1,3,1,0.3654,4,0
75011,75017,1,3,2,0.3721,4,1
75011,75017,1,3,3,0.1758,4,0
75011,75017,1,3,4,0.0651,4,0
75002,75011,1,3,1,0.3654,4,0
75002,75011,1,3,2,0.3721,4,1
75002,75011,1,3,3,0.1758,4,0
75002,75011,1,3,4,0.0651,4,0
75001,75020,1,3,1,0.3654,4,0
75001,75020,1,3,2,0.3721,4,1
75001,75020,1,3,3,0.1758,4,0
75001,75020,1,3,4,0.0651,4,0
75012,75016,1,3,1,0.3654,4,0
75012,75016,1,3,2,0.3721,4,1
75012,75016,1,3,3,0.1758,4,0
75012,75016,1,3,4,0.0651,4,0
75003,75015,1,3,1,0.3654,4,0
75003,75015,1,3,2,0.3721,4,1
75003,75015,1,3,3,0.1758,4,0
75003,75015,1,3,4,0.0651,4,0
75009,75016,1,3,1,0.3654,4,0
75009,75016,1,3,2,0.3721,4,1
75009,75016,1,3,3,0.1758,4,0
75009,75016,1,3,4,0.0651,4,0
75007,75020,1,3,1,0.3654,4,0
75007,75020,1,3,2,0.3721,4,1
75007,75020,1,3,3,0.1758,4,0
75007,75020,1,3,4,0.0651,4,0
75003,75015,1,3,1,0.3654,4,0
75003,75015,1,3,2,0.3721,4,1
75003,75015,1,3,3,0.1758,4,0
75003,75015,1,3,4,0.0651,4,0
75006,75011,1,3,1,0.3654,4,0
75006,75011,1,3,2,0.3721,4,1
75006,75011,1,3,3,0.1758,4,0
75006,75011,1,3,4,0.0651,4,0
75008,75011,1,4,1,0.0024,18,0
75008,75011,1,4,2,0.0148,18,0
75008,75011,1,4,3,0.0443,18,0
75008,75011,1,4,4,0.0878,18,0
75008,75011,1,4,5,0.1375,18,0
75008,75011,1,4,6,0.1606,18,0
75008,75011,1,4,7,0.1604,18,1
75008,75011,1,4,8,0.1385,18,0
75008,75011,1,4,9,0.1025,18,0
75008,75011,1,4,10,0.0715,18,0
75008,75011,1,4,11,0.0398,18,0
75008,75011,1,4,12,0.0205,18,0
75008,75011,1,4,13,0.0119,18,0
75008,75011,1,4,14,0.0033,18,0
75008,75011,1,4,15,0.0023,18,0
75008,75011,1,4,16,0.0011,18,0
75008,75011,1,4,17,0.0006,18,0
75008,75011,1,4,18,0.0002,18,0
75013,75019,1,4,1,0.0024,18,0
75013,75019,1,4,2,0.0148,18,0
75013,75019,1,4,3,0.0443,18,0
75013,75019,1,4,4,0.0878,18,0
75013,75019,1,4,5,0.1375,18,0
75013,75019,1,4,6,0.1606,18,0
75013,75019,1,4,7,0.1604,18,1
75013,75019,1,4,8,0.1385,18,0
75013,75019,1,4,9,0.1025,18,0
75013,75019,1,4,10,0.0715,18,0
75013,75019,1,4,11,0.0398,18,0
75013,75019,1,4,12,0.0205,18,0
75013,75019,1,4,13,0.0119,18,0
75013,75019,1,4,14,0.0033,18,0
75013,75019,1,4,15,0.0023,18,0
75013,75019,1,4,16,0.0011,18,0
75013,75019,1,4,17,0.0006,18,0
75013,75019,1,4,18,0.0002,18,0
75008,75010,1,4,1,0.0024,18,0
75008,75010,1,4,2,0.0148,18,0
75008,75010,1,4,3,0.0443,18,0
75008,75010,1,4,4,0.0878,18,0
75008,75010,1,4,5,0.1375,18,0
75008,75010,1,4,6,0.1606,18,0
75008,75010,1,4,7,0.1604,18,1
75008,75010,1,4,8,0.1385,18,0
75008,75010,1,4,9,0.1025,18,0
75008,75010,1,4,10,0.0715,18,0
75008,75010,1,4,11,0.0398,18,0
75008,75010,1,4,12,0.0205,18,0
75008,75010,1,4,13,0.0119,18,0
75008,75010,1,4,14,0.0033,18,0
75008,75010,1,4,15,0.0023,18,0
75008,75010,1,4,16,0.0011,18,0
75008,75010,1,4,17,0.0006,18,0
75008,75010,1,4,18,0.0002,18,0
75006,75009,1,4,1,0.0024,18,0
75006,75009,1,4,2,0.0148,18,0
75006,75009,1,4,3,0.0443,18,0
75006,75009,1,4,4,0.0878,18,0
75006,75009,1,4,5,0.1375,18,0
75006,75009,1,4,6,0.1606,18,0
75006,75009,1,4,7,0.1604,18,1
75006,75009,1,4,8,0.1385,18,0
75006,75009,1,4,9,0.1025,18,0
75006,75009,1,4,10,0.0715,18,0
75006,75009,1,4,11,0.0398,18,0
75006,75009,1,4,12,0.0205,18,0
75006,75009,1,4,13,0.0119,18,0
75006,75009,1,4,14,0.0033,18,0
75006,75009,1,4,15,0.0023,18,0
75006,75009,1,4,16,0.0011,18,0
75006,75009,1,4,17,0.0006,18,0
75006,75009,1,4,18,0.0002,18,0
75011,75016,1,4,1,0.0024,18,0
75011,75016,1,4,2,0.0148,18,0
75011,75016,1,4,3,0.0443,18,0
75011,75016,1,4,4,0.0878,18,0
75011,75016,1,4,5,0.1375,18,0
75011,75016,1,4,6,0.1606,18,0
75011,75016,1,4,7,0.1604,18,1
75011,75016,1,4,8,0.1385,18,0
75011,75016,1,4,9,0.1025,18,0
75011,75016,1,4,10,0.0715,18,0
75011,75016,1,4,11,0.0398,18,0
75011,75016,1,4,12,0.0205,18,0
75011,75016,1,4,13,0.0119,18,0
75011,75016,1,4,14,0.0033,18,0
75011,75016,1,4,15,0.0023,18,0
75011,75016,1,4,16,0.0011,18,0
75011,75016,1,4,17,0.0006,18,0
75011,75016,1,4,18,0.0002,18,0
75006,75008,1,4,1,0.0024,18,0
75006,75008,1,4,2,0.0148,18,0
75006,75008,1,4,3,0.0443,18,0
75006,75008,1,4,4,0.0878,18,0
75006,75008,1,4,5,0.1375,18,0
75006,75008,1,4,6,0.1606,18,0
75006,75008,1,4,7,0.1604,18,1
75006,75008,1,4,8,0.1385,18,0
75006,75008,1,4,9,0.1025,18,0
75006,75008,1,4,10,0.0715,18,0
75006,75008,1,4,11,0.0398,18,0
75006,75008,1,4,12,0.0205,18,0
75006,75008,1,4,13,0.0119,18,0
75006,75008,1,4,14,0.0033,18,0
75006,75008,1,4,15,0.0023,18,0
75006,75008,1,4,16,0.0011,18,0
75006,75008,1,4,17,0.0006,18,0
75006,75008,1,4,18,0.0002,18,0
75008,75015,1,4,1,0.0024,18,0
75008,75015,1,4,2,0.0148,18,0
75008,75015,1,4,3,0.0443,18,0
75008,75015,1,4,4,0.0878,18,0
75008,75015,1,4,5,0.1375,18,0
75008,75015,1,4,6,0.1606,18,0
75008,75015,1,4,7,0.1604,18,1
75008,75015,1,4,8,0.1385,18,0
75008,75015,1,4,9,0.1025,18,0
75008,75015,1,4,10,0.0715,18,0
75008,75015,1,4,11,0.0398,18,0
75008,75015,1,4,12,0.0205,18,0
75008,75015,1,4,13,0.0119,18,0
75008,75015,1,4,14,0.0033,18,0
75008,75015,1,4,15,0.0023,18,0
75008,75015,1,4,16,0.0011,18,0
75008,75015,1,4,17,0.0006,18,0
75008,75015,1,4,18,0.0002,18,0
75011,75013,1,4,1,0.0024,18,0
75011,75013,1,4,2,0.0148,18,0
75011,75013,1,4,3,0.0443,18,0
75011,75013,1,4,4,0.0878,18,0
75011,75013,1,4,5,0.1375,18,0
75011,75013,1,4,6,0.1606,18,0
75011,75013,1,4,7,0.1604,18,1
75011,75013,1,4,8,0.1385,18,0
75011,75013,1,4,9,0.1025,18,0
75011,75013,1,4,10,0.0715,18,0
75011,75013,1,4,11,0.0398,18,0
75011,75013,1,4,12,0.0205,18,0
75011,75013,1,4,13,0.0119,18,0
75011,75013,1,4,14,0.0033,18,0
75011,75013,1,4,15,0.0023,18,0
75011,75013,1,4,16,0.0011,18,0
75011,75013,1,4,17,0.0006,18,0
75011,75013,1,4,18,0.0002,18,0
