pc_pickup,pc_delivery,nbr_packages,hour,id_scenario,probability,nbS,mean
75003,75009,1,2,1,1.0,1,1
75009,75015,1,2,1,1.0,1,1
75001,75016,1,3,2,0.3665,4,1
75002,75020,1,4,3,0.2795,8,1
75016,75017,1,4,3,0.2795,8,1
75005,75020,2,5,5,0.1973,15,1
75011,75013,1,5,5,0.1973,15,1
75001,75004,1,5,5,0.1973,15,1
75008,75018,1,6,7,0.1625,18,1
75009,75015,1,6,7,0.1625,18,1
75009,75015,2,6,7,0.1625,18,1
75009,75019,1,6,7,0.1625,18,1
75012,75020,1,6,7,0.1625,18,1
75016,75020,1,7,6,0.1723,17,1
75011,75012,2,7,6,0.1723,17,1
75006,75008,1,7,6,0.1723,17,1
75009,75012,1,7,6,0.1723,17,1
75008,75011,3,8,9,0.1415,21,1
75003,75008,2,8,9,0.1415,21,1
75008,75010,1,8,9,0.1415,21,1
75003,75017,1,8,9,0.1415,21,1
75016,75018,1,8,9,0.1415,21,1
75011,75018,1,9,7,0.1616,17,1
75008,75014,2,9,7,0.1616,17,1
75011,75013,1,9,7,0.1616,17,1
75016,75017,1,9,7,0.1616,17,1
75014,75018,1,9,7,0.1616,17,1
75002,75016,1,10,8,0.1521,20,1
75013,75019,3,10,8,0.1521,20,1
75009,75116,2,10,8,0.1521,20,1
75009,75017,1,10,8,0.1521,20,1
75009,75011,2,11,7,0.16,18,1
75010,75013,2,11,7,0.16,18,1
75013,75018,1,11,7,0.16,18,1
75009,75013,1,11,7,0.16,18,1
75006,75009,3,12,6,0.174,17,1
75008,75009,1,12,6,0.174,17,1
75010,75015,1,12,6,0.174,17,1
75008,75014,2,13,5,0.1964,14,1
75004,75014,1,13,5,0.1964,14,1
75009,75010,1,13,5,0.1964,14,1
75010,75015,1,14,4,0.2134,12,1
75012,75013,1,14,4,0.2134,12,1
75003,75017,1,14,4,0.2134,12,1
75009,75017,1,15,3,0.2723,8,1
75007,75015,1,15,3,0.2723,8,1
75009,75012,1,3,1,0.3616,4,0
75009,75012,1,3,2,0.3665,4,1
75009,75012,1,3,3,0.1888,4,0
75009,75012,1,3,4,0.0633,4,0
75007,75009,1,3,1,0.3616,4,0
75007,75009,1,3,2,0.3665,4,1
75007,75009,1,3,3,0.1888,4,0
75007,75009,1,3,4,0.0633,4,0
75005,75008,1,4,1,0.1292,8,0
75005,75008,1,4,2,0.2704,8,0
75005,75008,1,4,3,0.2795,8,1
75005,75008,1,4,4,0.1755,8,0
75005,75008,1,4,5,0.0922,8,0
75005,75008,1,4,6,0.0365,8,0
75005,75008,1,4,7,0.0123,8,0
75005,75008,1,4,8,0.0036,8,0
75008,75018,1,4,1,0.1292,8,0
75008,75018,1,4,2,0.2704,8,0
75008,75018,1,4,3,0.2795,8,1
75008,75018,1,4,4,0.1755,8,0
75008,75018,1,4,5,0.0922,8,0
75008,75018,1,4,6,0.0365,8,0
75008,75018,1,4,7,0.0123,8,0
75008,75018,1,4,8,0.0036,8,0
75014,75116,1,4,1,0.1292,8,0
75014,75116,1,4,2,0.2704,8,0
75014,75116,1,4,3,0.2795,8,1
75014,75116,1,4,4,0.1755,8,0
75014,75116,1,4,5,0.0922,8,0
75014,75116,1,4,6,0.0365,8,0
75014,75116,1,4,7,0.0123,8,0
75014,75116,1,4,8,0.0036,8,0
75012,75015,1,5,1,0.0172,15,0
75012,75015,1,5,2,0.0697,15,0
75012,75015,1,5,3,0.1448,15,0
75012,75015,1,5,4,0.194,15,0
75012,75015,1,5,5,0.1973,15,1
75012,75015,1,5,6,0.1547,15,0
75012,75015,1,5,7,0.1061,15,0
75012,75015,1,5,8,0.0634,15,0
75012,75015,1,5,9,0.0297,15,0
75012,75015,1,5,10,0.0138,15,0
75012,75015,1,5,11,0.0063,15,0
