pc_pickup,pc_delivery,nbr_packages,hour,id_scenario,probability,nbS,mean
75009,75013,1,0,4,0.2223,11,1
75011,75015,1,0,4,0.2223,11,1
75009,75009,1,0,4,0.2223,11,1
75015,75020,1,1,4,0.2181,12,1
75011,75018,1,1,4,0.2181,12,1
75010,75017,1,1,4,0.2181,12,1
75018,75020,1,2,5,0.1902,14,1
75008,75015,2,2,5,0.1902,14,1
75012,75015,1,2,5,0.1902,14,1
75003,75018,2,3,5,0.195,14,1
75006,75011,1,3,5,0.195,14,1
75003,75014,1,3,5,0.195,14,1
75011,75014,2,4,4,0.2284,12,1
75002,75003,1,4,4,0.2284,12,1
75016,75017,2,5,5,0.2036,14,1
75007,75016,1,5,5,0.2036,14,1
75008,75019,1,5,5,0.2036,14,1
75012,75020,1,6,4,0.2272,12,1
75001,75003,1,6,4,0.2272,12,1
75006,75009,1,6,4,0.2272,12,1
75013,75017,2,7,5,0.1988,15,1
75001,75006,1,7,5,0.1988,15,1
75010,75011,1,7,5,0.1988,15,1
75001,75020,1,8,5,0.1949,15,1
75009,75014,1,8,5,0.1949,15,1
75016,75018,1,8,5,0.1949,15,1
75010,75011,1,8,5,0.1949,15,1
75008,75018,2,9,5,0.1929,15,1
75003,75008,1,9,5,0.1929,15,1
75008,75013,1,9,5,0.1929,15,1
75006,75013,2,10,5,0.1935,15,1
75009,75018,1,10,5,0.1935,15,1
75013,75014,1,10,5,0.1935,15,1
75003,75012,2,11,5,0.1973,15,1
75009,75018,1,11,5,0.1973,15,1
75008,75009,1,11,5,0.1973,15,1
75013,75116,1,12,4,0.2237,12,1
75009,75020,1,12,4,0.2237,12,1
75001,75116,1,12,4,0.2237,12,1
75011,75013,2,13,5,0.1971,14,1
75001,75017,1,13,5,0.1971,14,1
75009,75011,1,13,5,0.1971,14,1
75017,75018,2,14,4,0.2237,12,1
75010,75016,1,14,4,0.2237,12,1
75008,75019,2,15,4,0.222,12,1
75014,75014,1,15,4,0.222,12,1
75009,75013,1,0,2,0.1492,11,0
75009,75013,1,0,3,0.2281,11,0
75009,75009,1,0,3,0.2281,11,0
75009,75009,1,0,5,0.1687,11,0
75011,75015,1,0,5,0.1687,11,0
75009,75013,1,0,5,0.1687,11,0
75008,75019,1,0,5,0.1687,11,0
75009,75009,1,0,6,0.0986,11,0
75011,75015,1,0,6,0.0986,11,0
75009,75013,1,0,6,0.0986,11,0
75015,75017,1,0,6,0.0986,11,0
75003,75016,1,0,6,0.0986,11,0
75009,75009,1,0,7,0.0477,11,0
75011,75015,1,0,7,0.0477,11,0
75009,75013,1,0,7,0.0477,11,0
75011,75013,1,0,7,0.0477,11,0
75018,75019,1,0,7,0.0477,11,0
75001,75006,1,0,7,0.0477,11,0
75009,75009,1,0,8,0.0242,11,0
75011,75015,1,0,8,0.0242,11,0
75009,75013,1,0,8,0.0242,11,0
75002,75012,1,0,8,0.0242,11,0
75014,75015,1,0,8,0.0242,11,0
75015,75018,1,0,8,0.0242,11,0
75014,75016,1,0,8,0.0242,11,0
75009,75009,1,0,9,0.0083,11,0
75011,75015,1,0,9,0.0083,11,0
75009,75013,1,0,9,0.0083,11,0
75008,75017,1,0,9,0.0083,11,0
75015,75020,1,0,9,0.0083,11,0
75012,75012,1,0,9,0.0083,11,0
75008,75008,1,0,9,0.0083,11,0
75003,75017,1,0,9,0.0083,11,0
75009,75009,1,0,10,0.0027,11,0
75011,75015,1,0,10,0.0027,11,0
75009,75013,1,0,10,0.0027,11,0
75006,75012,1,0,10,0.0027,11,0
75018,75019,1,0,10,0.0027,11,0
75020,75116,1,0,10,0.0027,11,0
75017,75018,1,0,10,0.0027,11,0
75004,75006,1,0,10,0.0027,11,0
75009,75020,1,0,10,0.0027,11,0
75009,75009,1,0,11,0.0009,11,0
75011,75015,1,0,11,0.0009,11,0
75009,75013,1,0,11,0.0009,11,0
75015,75016,1,0,11,0.0009,11,0
75014,75018,1,0,11,0.0009,11,0
75001,75006,1,0,11,0.0009,11,0
75009,75017,1,0,11,0.0009,11,0
75001,75019,1,0,11,0.0009,11,0
75009,75009,1,0,11,0.0009,11,0
75009,75011,1,0,11,0.0009,11,0
75010,75017,1,1,2,0.1507,12,0
75015,75020,1,1,3,0.2187,12,0
75011,75018,1,1,3,0.2187,12,0
75011,75018,1,1,5,0.1699,12,0
75015,75020,1,1,5,0.1699,12,0
75010,75017,1,1,5,0.1699,12,0
75017,75116,1,1,5,0.1699,12,0
75011,75018,1,1,6,0.1007,12,0
75015,75020,1,1,6,0.1007,12,0
75010,75017,1,1,6,0.1007,12,0
75006,75116,1,1,6,0.1007,12,0
75010,75017,1,1,6,0.1007,12,0
75011,75018,1,1,7,0.0537,12,0
75015,75020,1,1,7,0.0537,12,0
75010,75017,1,1,7,0.0537,12,0
75010,75011,1,1,7,0.0537,12,0
75011,75020,1,1,7,0.0537,12,0
75003,75019,1,1,7,0.0537,12,0
75011,75018,1,1,8,0.0225,12,0
75015,75020,1,1,8,0.0225,12,0
75010,75017,1,1,8,0.0225,12,0
75004,75020,1,1,8,0.0225,12,0
75001,75012,1,1,8,0.0225,12,0
75008,75017,1,1,8,0.0225,12,0
75013,75018,1,1,8,0.0225,12,0
75011,75018,1,1,9,0.0092,12,0
75015,75020,1,1,9,0.0092,12,0
75010,75017,1,1,9,0.0092,12,0
75012,75116,1,1,9,0.0092,12,0
75014,75014,1,1,9,0.0092,12,0
75012,75017,1,1,9,0.0092,12,0
75001,75016,1,1,9,0.0092,12,0
75009,75017,1,1,9,0.0092,12,0
75011,75018,1,1,10,0.0025,12,0
75015,75020,1,1,10,0.0025,12,0
75010,75017,1,1,10,0.0025,12,0
75017,75116,1,1,10,0.0025,12,0
75008,75015,1,1,10,0.0025,12,0
75009,75020,1,1,10,0.0025,12,0
75011,75015,1,1,10,0.0025,12,0
75014,75014,1,1,10,0.0025,12,0
75015,75016,1,1,10,0.0025,12,0
75011,75018,1,1,11,0.0007,12,0
75015,75020,1,1,11,0.0007,12,0
75010,75017,1,1,11,0.0007,12,0
75008,75017,1,1,11,0.0007,12,0
75006,75011,1,1,11,0.0007,12,0
75008,75010,1,1,11,0.0007,12,0
75001,75009,1,1,11,0.0007,12,0
75009,75013,1,1,11,0.0007,12,0
75004,75015,1,1,11,0.0007,12,0
75009,75011,1,1,11,0.0007,12,0
75011,75018,1,1,12,0.0003,12,0
75015,75020,1,1,12,0.0003,12,0
75010,75017,1,1,12,0.0003,12,0
75008,75020,1,1,12,0.0003,12,0
75003,75008,1,1,12,0.0003,12,0
75012,75017,1,1,12,0.0003,12,0
75009,75016,1,1,12,0.0003,12,0
75011,75016,1,1,12,0.0003,12,0
75011,75017,1,1,12,0.0003,12,0
75020,75020,1,1,12,0.0003,12,0
75009,75013,1,1,12,0.0003,12,0
75008,75015,1,2,2,0.0746,14,0
75012,75015,1,2,2,0.0746,14,0
75008,75015,1,2,3,0.1459,14,0
75008,75015,1,2,3,0.1459,14,0
75018,75020,1,2,3,0.1459,14,0
75018,75020,1,2,3,0.1459,14,0
75008,75015,1,2,4,0.1929,14,0
75018,75020,1,2,4,0.1929,14,0
75008,75015,2,2,4,0.1929,14,0
75018,75020,1,2,4,0.1929,14,0
