pc_pickup,pc_delivery,nbr_packages,hour,id_scenario,probability,nbS,mean
75008,75011,3,0,7,0.1652,19,1
75014,75116,2,0,7,0.1652,19,1
75006,75016,1,0,7,0.1652,19,1
75008,75014,3,1,7,0.1621,18,1
75009,75009,2,1,7,0.1621,18,1
75009,75011,1,1,7,0.1621,18,1
75007,75009,2,2,7,0.1605,17,1
75009,75017,1,2,7,0.1605,17,1
75007,75010,2,2,7,0.1605,17,1
75008,75013,1,2,7,0.1605,17,1
75015,75116,2,3,7,0.1577,17,1
75009,75013,1,3,7,0.1577,17,1
75002,75006,1,3,7,0.1577,17,1
75006,75018,1,3,7,0.1577,17,1
75009,75016,1,3,7,0.1577,17,1
75016,75017,2,4,8,0.1447,21,1
75015,75017,1,4,8,0.1447,21,1
75003,75014,1,4,8,0.1447,21,1
75009,75014,2,4,8,0.1447,21,1
75016,75019,1,4,8,0.1447,21,1
75002,75011,4,5,8,0.1551,20,1
75008,75014,1,5,8,0.1551,20,1
75016,75020,1,5,8,0.1551,20,1
75009,75015,1,5,8,0.1551,20,1
75008,75009,4,6,8,0.1499,19,1
75009,75020,1,6,8,0.1499,19,1
75009,75010,1,6,8,0.1499,19,1
75010,75017,1,6,8,0.1499,19,1
75004,75015,2,7,7,0.164,18,1
75009,75013,1,7,7,0.164,18,1
75001,75020,2,7,7,0.164,18,1
75009,75012,1,7,7,0.164,18,1
75011,75017,2,8,7,0.1541,17,1
75001,75020,2,8,7,0.1541,17,1
75008,75009,1,8,7,0.1541,17,1
75012,75018,1,8,7,0.1541,17,1
75009,75014,3,9,7,0.165,18,1
75012,75016,1,9,7,0.165,18,1
75009,75017,1,9,7,0.165,18,1
75011,75017,1,9,7,0.165,18,1
75017,75116,3,10,7,0.1536,18,1
75010,75019,1,10,7,0.1536,18,1
75005,75015,1,10,7,0.1536,18,1
75013,75015,1,10,7,0.1536,18,1
75010,75011,3,11,8,0.1451,20,1
75009,75016,2,11,8,0.1451,20,1
75007,75011,1,11,8,0.1451,20,1
75008,75011,1,11,8,0.1451,20,1
75013,75015,2,12,8,0.1495,20,1
75001,75015,2,12,8,0.1495,20,1
75001,75010,1,12,8,0.1495,20,1
75006,75014,1,12,8,0.1495,20,1
75008,75020,1,12,8,0.1495,20,1
75018,75019,2,13,7,0.1597,18,1
75006,75010,2,13,7,0.1597,18,1
75006,75020,1,13,7,0.1597,18,1
75014,75017,1,13,7,0.1597,18,1
75011,75017,3,14,7,0.1547,18,1
75008,75012,2,14,7,0.1547,18,1
75018,75116,1,14,7,0.1547,18,1
75013,75013,2,15,7,0.1565,19,1
75009,75116,2,15,7,0.1565,19,1
75008,75020,1,15,7,0.1565,19,1
75008,75018,1,15,7,0.1565,19,1
75008,75011,2,0,2,0.0165,19,0
75014,75116,1,0,2,0.0165,19,0
75008,75011,2,0,2,0.0165,19,0
75014,75116,2,0,2,0.0165,19,0
75014,75116,1,0,3,0.0446,19,0
75014,75116,1,0,3,0.0446,19,0
75006,75016,1,0,3,0.0446,19,0
75008,75011,3,0,3,0.0446,19,0
75008,75011,2,0,4,0.0904,19,0
75008,75011,2,0,4,0.0904,19,0
75008,75011,3,0,4,0.0904,19,0
75014,75116,2,0,4,0.0904,19,0
75008,75011,3,0,4,0.0904,19,0
75008,75011,2,0,5,0.1278,19,0
75014,75116,1,0,5,0.1278,19,0
75014,75116,2,0,5,0.1278,19,0
75006,75016,1,0,5,0.1278,19,0
75014,75116,2,0,5,0.1278,19,0
75006,75016,1,0,5,0.1278,19,0
75008,75011,2,0,6,0.1595,19,0
75008,75011,3,0,6,0.1595,19,0
75006,75016,1,0,6,0.1595,19,0
75008,75011,3,0,6,0.1595,19,0
75014,75116,2,0,6,0.1595,19,0
75006,75016,1,0,6,0.1595,19,0
75006,75016,1,0,8,0.1418,19,0
75008,75011,3,0,8,0.1418,19,0
75014,75116,2,0,8,0.1418,19,0
75018,75019,1,0,8,0.1418,19,0
75006,75016,1,0,9,0.0994,19,0
75008,75011,3,0,9,0.0994,19,0
75014,75116,2,0,9,0.0994,19,0
75009,75012,1,0,9,0.0994,19,0
75018,75116,1,0,9,0.0994,19,0
75006,75016,1,0,10,0.0704,19,0
75008,75011,3,0,10,0.0704,19,0
75014,75116,2,0,10,0.0704,19,0
75011,75016,1,0,10,0.0704,19,0
75010,75020,1,0,10,0.0704,19,0
75006,75014,1,0,10,0.0704,19,0
75006,75016,1,0,11,0.0419,19,0
75008,75011,3,0,11,0.0419,19,0
75014,75116,2,0,11,0.0419,19,0
75002,75011,1,0,11,0.0419,19,0
75011,75014,1,0,11,0.0419,19,0
75014,75016,1,0,11,0.0419,19,0
75007,75009,1,0,11,0.0419,19,0
75006,75016,1,0,12,0.021,19,0
75008,75011,3,0,12,0.021,19,0
75014,75116,2,0,12,0.021,19,0
75014,75014,1,0,12,0.021,19,0
75008,75012,1,0,12,0.021,19,0
75001,75008,1,0,12,0.021,19,0
75001,75011,1,0,12,0.021,19,0
75009,75013,1,0,12,0.021,19,0
75006,75016,1,0,13,0.0107,19,0
75008,75011,3,0,13,0.0107,19,0
75014,75116,2,0,13,0.0107,19,0
75015,75018,1,0,13,0.0107,19,0
75006,75015,1,0,13,0.0107,19,0
75001,75007,1,0,13,0.0107,19,0
75003,75012,1,0,13,0.0107,19,0
75001,75007,1,0,13,0.0107,19,0
75018,75020,1,0,13,0.0107,19,0
75006,75016,1,0,14,0.0042,19,0
75008,75011,3,0,14,0.0042,19,0
75014,75116,2,0,14,0.0042,19,0
75012,75012,1,0,14,0.0042,19,0
75011,75014,1,0,14,0.0042,19,0
75011,75116,1,0,14,0.0042,19,0
75009,75017,1,0,14,0.0042,19,0
75008,75018,1,0,14,0.0042,19,0
75004,75017,1,0,14,0.0042,19,0
75015,75017,1,0,14,0.0042,19,0
75006,75016,1,0,15,0.0016,19,0
75008,75011,3,0,15,0.0016,19,0
75014,75116,2,0,15,0.0016,19,0
75013,75019,1,0,15,0.0016,19,0
75004,75116,1,0,15,0.0016,19,0
75018,75018,1,0,15,0.0016,19,0
