pc_pickup,pc_delivery,nbr_packages,hour,id_scenario,probability,nbS,mean
75006,75018,1,0,5,0.1986,14,1
75008,75018,2,0,5,0.1986,14,1
75016,75018,1,0,5,0.1986,14,1
75015,75016,3,1,6,0.1775,16,1
75007,75015,1,1,6,0.1775,16,1
75014,75016,1,1,6,0.1775,16,1
75008,75018,2,2,5,0.1986,15,1
75006,75009,1,2,5,0.1986,15,1
75008,75015,1,2,5,0.1986,15,1
75009,75016,2,3,5,0.195,14,1
75018,75019,1,3,5,0.195,14,1
75009,75020,1,3,5,0.195,14,1
75001,75019,2,4,5,0.1949,14,1
75016,75019,1,4,5,0.1949,14,1
75009,75015,1,4,5,0.1949,14,1
75011,75018,3,5,6,0.1733,17,1
75006,75015,1,5,6,0.1733,17,1
75003,75018,1,5,6,0.1733,17,1
75015,75017,2,6,5,0.195,15,1
75006,75020,1,6,5,0.195,15,1
75014,75016,1,6,5,0.195,15,1
75012,75014,1,7,6,0.1685,16,1
75009,75017,2,7,6,0.1685,16,1
75011,75015,1,7,6,0.1685,16,1
75014,75017,1,7,6,0.1685,16,1
75009,75019,2,8,5,0.1891,14,1
75001,75004,1,8,5,0.1891,14,1
75009,75015,1,8,5,0.1891,14,1
75003,75003,2,9,5,0.1988,15,1
75014,75015,1,9,5,0.1988,15,1
75012,75014,1,9,5,0.1988,15,1
75012,75020,2,10,6,0.1766,17,1
75001,75005,1,10,6,0.1766,17,1
75005,75014,1,10,6,0.1766,17,1
75003,75017,1,10,6,0.1766,17,1
75011,75017,1,11,6,0.1745,16,1
75009,75015,1,11,6,0.1745,16,1
75009,75014,2,11,6,0.1745,16,1
75009,75018,1,11,6,0.1745,16,1
75002,75009,1,12,6,0.171,16,1
75009,75016,1,12,6,0.171,16,1
75006,75018,1,12,6,0.171,16,1
75008,75010,1,12,6,0.171,16,1
75002,75116,1,12,6,0.171,16,1
75011,75018,1,13,6,0.1776,15,1
75008,75010,2,13,6,0.1776,15,1
75017,75018,1,13,6,0.1776,15,1
75009,75017,1,13,6,0.1776,15,1
75011,75019,1,14,5,0.196,15,1
75010,75015,1,14,5,0.196,15,1
75009,75016,1,14,5,0.196,15,1
75005,75009,1,14,5,0.196,15,1
75009,75015,1,15,6,0.1762,17,1
75011,75012,1,15,6,0.1762,17,1
75008,75020,2,15,6,0.1762,17,1
75003,75009,1,15,6,0.1762,17,1
75008,75018,1,0,2,0.0749,14,0
75008,75018,1,0,2,0.0749,14,0
75008,75018,1,0,2,0.0749,14,0
75016,75018,1,0,2,0.0749,14,0
75008,75018,1,0,3,0.145,14,0
75008,75018,1,0,3,0.145,14,0
75006,75018,1,0,3,0.145,14,0
75016,75018,1,0,3,0.145,14,0
75008,75018,1,0,4,0.1929,14,0
75006,75018,1,0,4,0.1929,14,0
75006,75018,1,0,4,0.1929,14,0
75006,75018,1,0,4,0.1929,14,0
75006,75018,1,0,6,0.1578,14,0
75008,75018,2,0,6,0.1578,14,0
75016,75018,1,0,6,0.1578,14,0
75002,75011,1,0,6,0.1578,14,0
75006,75018,1,0,7,0.0991,14,0
75008,75018,2,0,7,0.0991,14,0
75016,75018,1,0,7,0.0991,14,0
75008,75014,1,0,7,0.0991,14,0
75016,75019,1,0,7,0.0991,14,0
75006,75018,1,0,8,0.0635,14,0
75008,75018,2,0,8,0.0635,14,0
75016,75018,1,0,8,0.0635,14,0
75009,75011,1,0,8,0.0635,14,0
75011,75015,1,0,8,0.0635,14,0
75009,75015,1,0,8,0.0635,14,0
75006,75018,1,0,9,0.0318,14,0
75008,75018,2,0,9,0.0318,14,0
75016,75018,1,0,9,0.0318,14,0
75009,75012,1,0,9,0.0318,14,0
75004,75009,1,0,9,0.0318,14,0
75005,75015,1,0,9,0.0318,14,0
75017,75017,1,0,9,0.0318,14,0
75006,75018,1,0,10,0.0107,14,0
75008,75018,2,0,10,0.0107,14,0
75016,75018,1,0,10,0.0107,14,0
75009,75016,1,0,10,0.0107,14,0
75011,75011,1,0,10,0.0107,14,0
75017,75018,1,0,10,0.0107,14,0
75016,75016,1,0,10,0.0107,14,0
75009,75010,1,0,10,0.0107,14,0
75006,75018,1,0,11,0.0057,14,0
75008,75018,2,0,11,0.0057,14,0
75016,75018,1,0,11,0.0057,14,0
75009,75009,1,0,11,0.0057,14,0
75011,75015,1,0,11,0.0057,14,0
75008,75009,1,0,11,0.0057,14,0
75012,75017,1,0,11,0.0057,14,0
75008,75015,1,0,11,0.0057,14,0
75013,75020,1,0,11,0.0057,14,0
75006,75018,1,0,12,0.0017,14,0
75008,75018,2,0,12,0.0017,14,0
75016,75018,1,0,12,0.0017,14,0
75012,75017,1,0,12,0.0017,14,0
75009,75019,1,0,12,0.0017,14,0
75007,75009,1,0,12,0.0017,14,0
75015,75016,1,0,12,0.0017,14,0
75003,75015,1,0,12,0.0017,14,0
75019,75019,1,0,12,0.0017,14,0
75009,75017,1,0,12,0.0017,14,0
75006,75018,1,0,13,0.0005,14,0
75008,75018,2,0,13,0.0005,14,0
75016,75018,1,0,13,0.0005,14,0
75010,75015,1,0,13,0.0005,14,0
75013,75015,1,0,13,0.0005,14,0
75005,75008,1,0,13,0.0005,14,0
75016,75017,1,0,13,0.0005,14,0
75008,75008,1,0,13,0.0005,14,0
75013,75017,1,0,13,0.0005,14,0
75015,75017,1,0,13,0.0005,14,0
75010,75014,1,0,13,0.0005,14,0
75006,75018,1,0,14,0.0001,14,0
75008,75018,2,0,14,0.0001,14,0
75016,75018,1,0,14,0.0001,14,0
75016,75016,1,0,14,0.0001,14,0
75014,75017,1,0,14,0.0001,14,0
75001,75020,1,0,14,0.0001,14,0
75014,75116,1,0,14,0.0001,14,0
75008,75019,1,0,14,0.0001,14,0
75012,75016,1,0,14,0.0001,14,0
75014,75014,1,0,14,0.0001,14,0
75001,75116,1,0,14,0.0001,14,0
75006,75016,1,0,14,0.0001,14,0
75015,75016,2,1,2,0.0308,16,0
75015,75016,2,1,2,0.0308,16,0
75015,75016,3,1,2,0.0308,16,0
75015,75016,2,1,3,0.0816,16,0
75015,75016,2,1,3,0.0816,16,0
75015,75016,3,1,3,0.0816,16,0
75007,75015,1,1,3,0.0816,16,0
75015,75016,2,1,4,0.1408,16,0
