pc_pickup,pc_delivery,nbr_packages,hour,id_scenario,probability,nbS,mean
75008,75012,1,0,4,0.2284,12,1
75019,75020,1,0,4,0.2284,12,1
75001,75010,1,0,4,0.2284,12,1
75012,75013,2,1,4,0.2165,11,1
75010,75012,1,1,4,0.2165,11,1
75008,75116,2,2,5,0.1921,14,1
75012,75016,1,2,5,0.1921,14,1
75011,75016,1,2,5,0.1921,14,1
75001,75012,1,3,5,0.1999,15,1
75002,75014,2,3,5,0.1999,15,1
75003,75010,1,3,5,0.1999,15,1
75011,75017,1,4,5,0.1875,14,1
75008,75009,1,4,5,0.1875,14,1
75017,75020,1,4,5,0.1875,14,1
75007,75009,1,4,5,0.1875,14,1
75011,75015,1,5,6,0.1751,15,1
75002,75016,1,5,6,0.1751,15,1
75009,75010,1,5,6,0.1751,15,1
75011,75020,1,5,6,0.1751,15,1
75006,75015,1,5,6,0.1751,15,1
75002,75009,1,6,5,0.1993,15,1
75009,75018,2,6,5,0.1993,15,1
75018,75018,1,6,5,0.1993,15,1
75005,75016,3,7,6,0.181,16,1
75008,75015,1,7,6,0.181,16,1
75016,75020,1,7,6,0.181,16,1
75009,75010,3,8,6,0.1748,15,1
75009,75011,1,8,6,0.1748,15,1
75009,75016,1,8,6,0.1748,15,1
75011,75015,2,9,6,0.1696,17,1
75009,75019,2,9,6,0.1696,17,1
75016,75018,1,9,6,0.1696,17,1
75006,75008,3,10,6,0.1796,15,1
75003,75014,1,10,6,0.1796,15,1
75009,75016,1,10,6,0.1796,15,1
75002,75012,3,11,6,0.1758,16,1
75011,75016,1,11,6,0.1758,16,1
75008,75015,1,11,6,0.1758,16,1
75005,75011,3,12,6,0.1777,15,1
75009,75020,1,12,6,0.1777,15,1
75014,75020,1,12,6,0.1777,15,1
75009,75014,1,13,5,0.194,15,1
75010,75017,1,13,5,0.194,15,1
75016,75017,1,13,5,0.194,15,1
75008,75009,1,13,5,0.194,15,1
75013,75020,2,14,6,0.1721,16,1
75003,75009,1,14,6,0.1721,16,1
75009,75015,1,14,6,0.1721,16,1
75002,75008,1,14,6,0.1721,16,1
75012,75116,1,15,5,0.1975,15,1
75004,75011,2,15,5,0.1975,15,1
75006,75013,1,15,5,0.1975,15,1
75017,75116,1,0,1,0.0523,12,0
75017,75116,1,0,2,0.1485,12,0
75017,75116,1,0,3,0.2262,12,0
75017,75116,1,0,4,0.2284,12,1
75017,75116,1,0,5,0.1656,12,0
75017,75116,1,0,6,0.0967,12,0
75017,75116,1,0,7,0.048,12,0
75017,75116,1,0,8,0.0219,12,0
75017,75116,1,0,9,0.0087,12,0
75017,75116,1,0,10,0.0026,12,0
75017,75116,1,0,11,0.0008,12,0
75017,75116,1,0,12,0.0003,12,0
75016,75019,1,1,1,0.0469,11,0
